Table:CsvNpc,,,,,,,,,,,,,,,,,,,,,,
tid,name:s,modelTid,occupation:Occupation,color:ItemColor,isBoss,level,hp,phyAttack,magicAttack,phyDefence,magicDefence,speed,skill1,skill2,skill3,skill4,initNuqi,recoverNuqi,energyAddWhenTeammateDie,buffs:a,inCombatMotion,scaleDelta:f
40017606,霜狼督军,22,法师,橙,,14,393,204,192,123,117,99,2023,,,1009,50,50,180,,,
40017610,战士,58,法师,紫,,14,417,204,204,125,122,104,20001,20002,20003,20004,800,18000000,180,,,
40017611,基丹,120,法师,橙,,14,393,190,196,125,123,99,2003,,,1020,50,50,180,,,
40017612,影牙堡主,39,法师,紫,,14,401,202,202,120,119,95,2035,,,1005,50,50,180,,,
40017613,斯塔文,166,法师,蓝,,14,401,202,198,114,114,97,2031,,,1001,50,50,180,,,
40017614,老瞎眼,78,法师,蓝,,14,417,210,200,119,126,100,2046,,,1024,50,50,180,,,
40017615,影牙指挥官,81,法师,紫,,14,397,204,204,122,119,102,2007,,,1007,50,50,180,,,
40017616,凡妮莎,75,法师,紫,,14,397,190,192,123,117,99,2036,,,1029,50,50,180,,,
40017620,战士,58,法师,紫,,14,397,198,190,117,122,99,20001,20002,20003,20004,800,18000000,180,,,
40017621,凡妮莎,75,法师,紫,,14,409,196,206,115,122,98,2036,,,1029,50,50,180,,,
40017622,曲奇船长,64,法师,蓝,,14,397,198,202,117,116,101,2035,,,1005,50,50,180,,,
40017623,埃瑟里克斯·纳拉辛,133,法师,蓝,,14,409,198,208,122,119,96,2003,,,1020,50,50,180,,,
40017624,影牙指挥官,81,法师,紫,,14,409,204,198,114,121,99,2007,,,1007,50,50,180,,,
40017625,山丘之王,9,法师,橙,,14,413,196,204,117,122,96,2016,,,1002,50,50,180,,,
40017626,霜狼督军,22,法师,橙,,14,385,204,208,126,120,101,2023,,,1009,50,50,180,,,
40017630,牧师,92,法师,紫,,14,381,192,198,117,121,97,30001,30002,30003,30004,800,18000000,180,,,
40017631,黑暗游侠,116,法师,橙,,14,409,192,198,126,116,105,2014,,,1023,50,50,180,,,
40017632,影牙指挥官,81,法师,紫,,14,413,202,194,122,125,103,2007,,,1007,50,50,180,,,
40017633,霜狼督军,22,法师,橙,,14,393,194,202,122,119,105,2023,,,1009,50,50,180,,,
40017634,大检察官,12,法师,紫,,14,389,204,198,120,114,98,2005,,,1006,50,50,180,,,
40017635,大范,18,法师,紫,,14,421,190,196,119,117,97,2031,,,1001,50,50,180,,,
40017636,影牙堡主,39,法师,紫,,14,413,192,192,122,121,99,2035,,,1005,50,50,180,,,
40017640,牧师,129,法师,紫,,14,393,208,194,121,122,103,30001,30002,30003,30004,800,18000000,180,,,
40017641,血色指挥官,63,法师,紫,,14,413,206,200,120,116,96,2039,,,1028,50,50,180,,,
40017642,灰葬男爵,77,法师,紫,,14,389,206,208,125,114,103,2003,,,1020,50,50,180,,,
40017643,埃瑟里克斯·纳拉辛,133,法师,蓝,,14,389,210,198,125,115,102,2003,,,1020,50,50,180,,,
40017644,刺客,47,法师,橙,,14,393,206,210,119,125,102,2036,,,1029,50,50,180,,,
40017645,荆棘谷猎手,35,法师,紫,,14,393,190,194,120,114,105,2014,,,1023,50,50,180,,,
40017646,大检察官,12,法师,紫,,14,385,194,192,119,126,100,2005,,,1006,50,50,180,,,
40017650,猎人,119,法师,紫,,14,417,198,198,114,116,103,40001,40002,40003,40004,800,18000000,180,,,
40017651,灰葬男爵,77,法师,紫,,14,421,194,200,117,114,102,2003,,,1020,50,50,180,,,
40017652,斯塔文,166,法师,蓝,,14,385,202,210,119,126,101,2031,,,1001,50,50,180,,,
40017653,山丘之王,9,法师,橙,,14,405,200,196,126,125,96,2016,,,1002,50,50,180,,,
40017654,守望者,107,法师,橙,,14,405,208,200,116,114,105,2020,,,1011,50,50,180,,,
40017655,先知,42,法师,橙,,14,421,204,208,121,121,103,2022,,,1033,50,50,180,,,
40017656,埃瑟里克斯·纳拉辛,133,法师,蓝,,14,421,210,196,116,115,102,2003,,,1020,50,50,180,,,
40017660,猎人,119,法师,紫,,14,385,190,198,116,116,95,40001,40002,40003,40004,800,18000000,180,,,
40017661,大检察官,12,法师,紫,,14,409,208,200,121,114,98,2005,,,1006,50,50,180,,,
40017662,影牙堡主,39,法师,紫,,14,385,194,210,122,114,98,2035,,,1005,50,50,180,,,
40017663,荆棘谷猎手,35,法师,紫,,14,417,208,192,114,117,105,2014,,,1023,50,50,180,,,
40017664,凡妮莎,75,法师,紫,,14,409,206,200,114,125,102,2036,,,1029,50,50,180,,,
40017665,埃瑟里克斯·纳拉辛,133,法师,蓝,,14,385,208,196,123,125,99,2003,,,1020,50,50,180,,,
40017666,图勒鸦爪,131,法师,蓝,,14,413,208,192,122,115,96,2008,,,1017,50,50,180,,,
40017670,战士,58,法师,紫,,14,389,194,202,125,122,96,20001,20002,20003,20004,800,18000000,180,,,
40017671,先知,42,法师,橙,,14,401,206,192,119,119,104,2022,,,1033,50,50,180,,,
40017672,老瞎眼,78,法师,蓝,,14,409,206,190,123,121,100,2046,,,1024,50,50,180,,,
40017673,守望者,107,法师,橙,,14,409,206,204,114,116,101,2020,,,1011,50,50,180,,,
40017674,灰葬男爵,77,法师,紫,,14,393,202,204,123,126,100,2003,,,1020,50,50,180,,,
40017675,影牙指挥官,81,法师,紫,,14,417,208,204,121,126,101,2007,,,1007,50,50,180,,,
40017676,荆棘谷猎手,35,法师,紫,,14,401,192,190,126,116,102,2014,,,1023,50,50,180,,,
40017680,战士,58,法师,紫,,14,385,198,190,121,123,104,20001,20002,20003,20004,800,18000000,180,,,
40017681,山丘之王,9,法师,橙,,14,409,196,208,122,119,104,2016,,,1002,50,50,180,,,
40017682,守望者,107,法师,橙,,14,405,192,198,125,119,98,2020,,,1011,50,50,180,,,
40017683,影牙堡主,39,法师,紫,,14,381,192,190,121,126,104,2035,,,1005,50,50,180,,,
40017684,埃瑟里克斯·纳拉辛,133,法师,蓝,,14,389,204,202,120,122,97,2003,,,1020,50,50,180,,,
40017685,影牙指挥官,81,法师,紫,,14,401,204,206,126,114,99,2007,,,1007,50,50,180,,,
40017686,暴风摄政王,34,法师,橙,,14,385,192,202,126,126,104,2007,,,1007,50,50,180,,,
40017690,战士,118,法师,紫,,14,389,192,196,119,115,102,20001,20002,20003,20004,800,18000000,180,,,
40017691,灰葬男爵,77,法师,紫,,14,417,198,206,125,117,104,2003,,,1020,50,50,180,,,
40017692,血色指挥官,63,法师,紫,,14,385,192,196,114,123,102,2039,,,1028,50,50,180,,,
40017693,先知,42,法师,橙,,14,401,202,196,117,120,95,2022,,,1033,50,50,180,,,
40017694,老瞎眼,78,法师,蓝,,14,401,204,194,114,126,98,2046,,,1024,50,50,180,,,
40017695,暗矛巨魔,179,法师,橙,,14,393,190,196,114,120,100,2050,,,1040,50,50,180,,,
40017696,荆棘谷猎手,35,法师,紫,,14,409,210,208,119,123,96,2014,,,1023,50,50,180,,,
40017700,法师,17,法师,紫,,14,393,202,194,126,122,96,10001,10002,10003,10004,800,18000000,180,,,
40017701,影牙堡主,39,法师,紫,,14,413,200,198,116,123,97,2035,,,1005,50,50,180,,,
40017702,老瞎眼,78,法师,蓝,,14,385,192,206,116,120,104,2046,,,1024,50,50,180,,,
40017703,血色指挥官,63,法师,紫,,14,393,210,208,122,115,96,2039,,,1028,50,50,180,,,
40017704,基丹,120,法师,橙,,14,421,190,196,119,117,102,2003,,,1020,50,50,180,,,
40017705,刺客,47,法师,橙,,14,401,204,194,125,117,96,2036,,,1029,50,50,180,,,
40017706,凡妮莎,75,法师,紫,,14,409,202,204,115,126,102,2036,,,1029,50,50,180,,,
40017710,战士,58,法师,紫,,14,405,198,192,123,115,97,20001,20002,20003,20004,800,18000000,180,,,
40017711,灰葬男爵,77,法师,紫,,14,397,192,194,114,123,99,2003,,,1020,50,50,180,,,
40017712,先知,42,法师,橙,,14,413,206,210,117,117,101,2022,,,1033,50,50,180,,,
40017713,基丹,120,法师,橙,,14,413,210,194,126,120,99,2003,,,1020,50,50,180,,,
40017714,暴风摄政王,34,法师,橙,,14,417,210,194,121,119,99,2007,,,1007,50,50,180,,,
40017715,黑暗游侠,116,法师,橙,,14,421,210,206,126,121,98,2014,,,1023,50,50,180,,,
40017716,刺客,47,法师,橙,,14,409,196,202,115,120,96,2036,,,1029,50,50,180,,,
40017720,牧师,129,法师,紫,,14,409,210,206,117,114,105,30001,30002,30003,30004,800,18000000,180,,,
40017721,先知,42,法师,橙,,14,393,194,202,122,120,97,2022,,,1033,50,50,180,,,
40017722,暴风摄政王,34,法师,橙,,14,409,208,200,125,116,96,2007,,,1007,50,50,180,,,
40017723,银白十字军,175,法师,橙,,14,397,208,198,114,114,96,2039,,,1028,50,50,180,,,
40017724,影牙指挥官,81,法师,紫,,14,393,196,198,123,116,96,2007,,,1007,50,50,180,,,
40017725,曲奇船长,64,法师,蓝,,14,417,190,208,123,114,103,2035,,,1005,50,50,180,,,
40017726,影牙堡主,39,法师,紫,,14,405,206,206,123,120,104,2035,,,1005,50,50,180,,,
40017730,法师,2,法师,紫,,14,393,196,208,117,114,96,10001,10002,10003,10004,800,18000000,180,,,
40017731,灰葬男爵,77,法师,紫,,14,401,194,198,116,116,102,2003,,,1020,50,50,180,,,
40017732,刺客,47,法师,橙,,14,417,206,210,117,126,100,2036,,,1029,50,50,180,,,
40017733,影牙堡主,39,法师,紫,,14,397,210,202,117,117,99,2035,,,1005,50,50,180,,,
40017734,老瞎眼,78,法师,蓝,,14,421,192,206,120,116,101,2046,,,1024,50,50,180,,,
40017735,大范,18,法师,紫,,14,389,192,190,126,119,100,2031,,,1001,50,50,180,,,
40017736,图勒鸦爪,131,法师,蓝,,14,385,190,202,120,119,100,2008,,,1017,50,50,180,,,
40017740,牧师,129,法师,紫,,14,413,208,196,123,116,100,30001,30002,30003,30004,800,18000000,180,,,
40017741,影牙堡主,39,法师,紫,,14,397,208,210,116,121,102,2035,,,1005,50,50,180,,,
40017742,灰葬男爵,77,法师,紫,,14,397,192,190,125,117,97,2003,,,1020,50,50,180,,,
40017743,基丹,120,法师,橙,,14,413,196,206,121,115,98,2003,,,1020,50,50,180,,,
40017744,暗矛巨魔,179,法师,橙,,14,413,190,198,116,126,98,2050,,,1040,50,50,180,,,
40017745,守望者,107,法师,橙,,14,397,202,202,126,121,103,2020,,,1011,50,50,180,,,
40017746,暴风摄政王,34,法师,橙,,14,385,190,190,125,116,105,2007,,,1007,50,50,180,,,
40017750,牧师,129,法师,紫,,14,421,198,204,120,117,100,30001,30002,30003,30004,800,18000000,180,,,
40017751,曲奇船长,64,法师,蓝,,14,389,208,210,122,120,105,2035,,,1005,50,50,180,,,
40017752,图勒鸦爪,131,法师,蓝,,14,417,196,196,122,119,101,2008,,,1017,50,50,180,,,
40017753,银白十字军,175,法师,橙,,14,389,200,210,126,116,101,2039,,,1028,50,50,180,,,
40017754,基丹,120,法师,橙,,14,405,194,204,119,116,101,2003,,,1020,50,50,180,,,
40017755,刺客,47,法师,橙,,14,421,200,194,120,115,95,2036,,,1029,50,50,180,,,
40017756,斯塔文,166,法师,蓝,,14,393,200,202,123,126,97,2031,,,1001,50,50,180,,,
40017760,猎人,90,法师,紫,,14,409,200,206,119,121,104,40001,40002,40003,40004,800,18000000,180,,,
40017761,暗矛巨魔,179,法师,橙,,14,381,208,192,125,115,99,2050,,,1040,50,50,180,,,
40017762,霜狼督军,22,法师,橙,,14,405,208,210,126,120,101,2023,,,1009,50,50,180,,,
40017763,埃瑟里克斯·纳拉辛,133,法师,蓝,,14,381,190,210,125,120,103,2003,,,1020,50,50,180,,,
40017764,荆棘谷猎手,35,法师,紫,,14,397,208,210,120,114,104,2014,,,1023,50,50,180,,,
40017765,山丘之王,9,法师,橙,,14,389,190,194,114,126,102,2016,,,1002,50,50,180,,,
40017766,基丹,120,法师,橙,,14,421,210,190,119,119,97,2003,,,1020,50,50,180,,,
40017770,猎人,90,法师,紫,,14,421,208,198,116,123,104,40001,40002,40003,40004,800,18000000,180,,,
40017771,图勒鸦爪,131,法师,蓝,,14,421,200,190,119,120,104,2008,,,1017,50,50,180,,,
40017772,霜狼督军,22,法师,橙,,14,381,202,210,119,126,100,2023,,,1009,50,50,180,,,
40017773,曲奇船长,64,法师,蓝,,14,421,190,204,121,116,96,2035,,,1005,50,50,180,,,
40017774,暗矛巨魔,179,法师,橙,,14,393,196,194,117,119,99,2050,,,1040,50,50,180,,,
40017775,大范,18,法师,紫,,14,393,204,208,116,114,105,2031,,,1001,50,50,180,,,
40017776,山丘之王,9,法师,橙,,14,397,198,190,125,125,102,2016,,,1002,50,50,180,,,
40017780,法师,2,法师,紫,,14,385,194,194,122,122,101,10001,10002,10003,10004,800,18000000,180,,,
40017781,斯塔文,166,法师,蓝,,14,381,208,190,117,119,104,2031,,,1001,50,50,180,,,
40017782,基丹,120,法师,橙,,14,417,210,196,122,119,102,2003,,,1020,50,50,180,,,
40017783,先知,42,法师,橙,,14,393,208,210,115,117,104,2022,,,1033,50,50,180,,,
40017784,银白十字军,175,法师,橙,,14,393,210,208,121,125,102,2039,,,1028,50,50,180,,,
40017785,暴风摄政王,34,法师,橙,,14,397,196,198,120,117,100,2007,,,1007,50,50,180,,,
40017786,山丘之王,9,法师,橙,,14,409,208,192,117,125,97,2016,,,1002,50,50,180,,,
40017790,法师,2,法师,紫,,14,381,208,204,123,116,104,10001,10002,10003,10004,800,18000000,180,,,
40017791,山丘之王,9,法师,橙,,14,417,202,208,115,119,100,2016,,,1002,50,50,180,,,
40017792,守望者,107,法师,橙,,14,405,208,196,126,123,104,2020,,,1011,50,50,180,,,
40017793,荆棘谷猎手,35,法师,紫,,14,413,208,190,126,114,95,2014,,,1023,50,50,180,,,
40017794,斯塔文,166,法师,蓝,,14,381,210,210,123,123,105,2031,,,1001,50,50,180,,,
40017795,凡妮莎,75,法师,紫,,14,385,192,210,119,123,97,2036,,,1029,50,50,180,,,
40017796,刺客,47,法师,橙,,14,405,208,200,115,119,104,2036,,,1029,50,50,180,,,
40017800,战士,118,法师,紫,,14,389,200,196,117,123,104,20001,20002,20003,20004,800,18000000,180,,,
40017801,黑暗游侠,116,法师,橙,,14,397,198,202,115,122,101,2014,,,1023,50,50,180,,,
40017802,影牙指挥官,81,法师,紫,,14,401,196,190,121,121,104,2007,,,1007,50,50,180,,,
40017803,影牙堡主,39,法师,紫,,14,409,190,192,116,122,97,2035,,,1005,50,50,180,,,
40017804,暴风摄政王,34,法师,橙,,14,397,194,194,125,119,99,2007,,,1007,50,50,180,,,
40017805,法莫斯队长,186,法师,蓝,,14,397,210,198,114,123,100,2039,,,1028,50,50,180,,,
40017806,灰葬男爵,77,法师,紫,,14,393,208,202,119,121,95,2003,,,1020,50,50,180,,,
40017810,法师,2,法师,紫,,14,405,210,202,125,125,100,10001,10002,10003,10004,800,18000000,180,,,
40017811,埃瑟里克斯·纳拉辛,133,法师,蓝,,14,421,208,198,122,116,104,2003,,,1020,50,50,180,,,
40017812,银白十字军,175,法师,橙,,14,421,210,198,117,117,96,2039,,,1028,50,50,180,,,
40017813,基丹,120,法师,橙,,14,389,208,204,122,126,101,2003,,,1020,50,50,180,,,
40017814,斯塔文,166,法师,蓝,,14,413,208,196,120,117,105,2031,,,1001,50,50,180,,,
40017815,暗矛巨魔,179,法师,橙,,14,397,204,210,123,115,103,2050,,,1040,50,50,180,,,
40017816,霜狼督军,22,法师,橙,,14,389,204,198,114,120,96,2023,,,1009,50,50,180,,,
40017820,牧师,129,法师,紫,,14,389,190,200,114,121,99,30001,30002,30003,30004,800,18000000,180,,,
40017821,凡妮莎,75,法师,紫,,14,417,206,192,119,114,105,2036,,,1029,50,50,180,,,
40017822,基丹,120,法师,橙,,14,413,190,194,114,125,100,2003,,,1020,50,50,180,,,
40017823,暴风摄政王,34,法师,橙,,14,397,198,190,119,126,101,2007,,,1007,50,50,180,,,
40017824,银白十字军,175,法师,橙,,14,401,208,194,115,122,100,2039,,,1028,50,50,180,,,
40017825,大范,18,法师,紫,,14,417,194,210,123,122,105,2031,,,1001,50,50,180,,,
40017826,血色指挥官,63,法师,紫,,14,381,202,198,121,123,101,2039,,,1028,50,50,180,,,
40017830,牧师,129,法师,紫,,14,389,208,192,123,115,99,30001,30002,30003,30004,800,18000000,180,,,
40017831,影牙指挥官,81,法师,紫,,14,413,190,208,123,119,103,2007,,,1007,50,50,180,,,
40017832,影牙堡主,39,法师,紫,,14,393,192,204,122,125,104,2035,,,1005,50,50,180,,,
40017833,曲奇船长,64,法师,蓝,,14,417,196,208,125,122,98,2035,,,1005,50,50,180,,,
40017834,先知,42,法师,橙,,14,417,208,200,116,116,97,2022,,,1033,50,50,180,,,
40017835,斯塔文,166,法师,蓝,,14,389,204,206,116,121,98,2031,,,1001,50,50,180,,,
40017836,暗矛巨魔,179,法师,橙,,14,405,210,206,122,117,102,2050,,,1040,50,50,180,,,
40017840,战士,118,法师,紫,,14,421,202,194,121,119,103,20001,20002,20003,20004,800,18000000,180,,,
40017841,暗矛巨魔,179,法师,橙,,14,385,196,196,121,121,99,2050,,,1040,50,50,180,,,
40017842,荆棘谷猎手,35,法师,紫,,14,385,202,208,126,123,95,2014,,,1023,50,50,180,,,
40017843,先知,42,法师,橙,,14,401,204,204,120,116,105,2022,,,1033,50,50,180,,,
40017844,暴风摄政王,34,法师,橙,,14,409,202,190,121,119,95,2007,,,1007,50,50,180,,,
40017845,黑暗游侠,116,法师,橙,,14,421,204,208,117,119,97,2014,,,1023,50,50,180,,,
40017846,图勒鸦爪,131,法师,蓝,,14,421,192,210,119,123,97,2008,,,1017,50,50,180,,,
40017850,法师,17,法师,紫,,14,413,208,204,116,121,98,10001,10002,10003,10004,800,18000000,180,,,
40017851,基丹,120,法师,橙,,14,417,210,210,119,121,96,2003,,,1020,50,50,180,,,
40017852,暗矛巨魔,179,法师,橙,,14,389,206,202,115,125,99,2050,,,1040,50,50,180,,,
40017853,大范,18,法师,紫,,14,385,210,200,117,119,95,2031,,,1001,50,50,180,,,
40017854,山丘之王,9,法师,橙,,14,381,200,192,115,120,101,2016,,,1002,50,50,180,,,
40017855,守望者,107,法师,橙,,14,405,198,204,115,126,98,2020,,,1011,50,50,180,,,
40017856,大检察官,12,法师,紫,,14,413,194,196,123,115,95,2005,,,1006,50,50,180,,,
40017860,猎人,90,法师,紫,,14,409,194,190,120,117,98,40001,40002,40003,40004,800,18000000,180,,,
40017861,霜狼督军,22,法师,橙,,14,385,198,190,116,123,102,2023,,,1009,50,50,180,,,
40017862,影牙指挥官,81,法师,紫,,14,417,200,200,115,126,100,2007,,,1007,50,50,180,,,
40017863,灰葬男爵,77,法师,紫,,14,389,202,190,120,126,100,2003,,,1020,50,50,180,,,
40017864,凡妮莎,75,法师,紫,,14,401,204,196,117,115,103,2036,,,1029,50,50,180,,,
40017865,守望者,107,法师,橙,,14,409,192,206,120,114,96,2020,,,1011,50,50,180,,,
40017866,老瞎眼,78,法师,蓝,,14,397,206,202,117,116,104,2046,,,1024,50,50,180,,,
40017870,战士,118,法师,紫,,14,385,206,206,121,114,104,20001,20002,20003,20004,800,18000000,180,,,
40017871,斯塔文,166,法师,蓝,,14,409,202,208,120,126,100,2031,,,1001,50,50,180,,,
40017872,黑暗游侠,116,法师,橙,,14,413,206,190,120,120,98,2014,,,1023,50,50,180,,,
40017873,曲奇船长,64,法师,蓝,,14,389,204,206,120,116,97,2035,,,1005,50,50,180,,,
40017874,大范,18,法师,紫,,14,381,200,194,125,116,103,2031,,,1001,50,50,180,,,
40017875,影牙指挥官,81,法师,紫,,14,401,190,206,120,126,96,2007,,,1007,50,50,180,,,
40017876,血色指挥官,63,法师,紫,,14,393,206,190,122,126,96,2039,,,1028,50,50,180,,,
40017880,法师,2,法师,紫,,14,417,196,194,122,120,100,10001,10002,10003,10004,800,18000000,180,,,
40017881,暴风摄政王,34,法师,橙,,14,397,194,192,123,123,102,2007,,,1007,50,50,180,,,
40017882,刺客,47,法师,橙,,14,381,208,210,120,125,104,2036,,,1029,50,50,180,,,
40017883,大检察官,12,法师,紫,,14,401,204,210,126,125,104,2005,,,1006,50,50,180,,,
40017884,埃瑟里克斯·纳拉辛,133,法师,蓝,,14,405,210,190,116,115,101,2003,,,1020,50,50,180,,,
40017885,银白十字军,175,法师,橙,,14,393,204,196,116,122,95,2039,,,1028,50,50,180,,,
40017886,影牙堡主,39,法师,紫,,14,409,206,210,114,122,100,2035,,,1005,50,50,180,,,
40017890,牧师,92,法师,紫,,14,413,200,210,114,115,105,30001,30002,30003,30004,800,18000000,180,,,
40017891,基丹,120,法师,橙,,14,405,198,208,123,121,95,2003,,,1020,50,50,180,,,
40017892,先知,42,法师,橙,,14,413,198,192,126,115,97,2022,,,1033,50,50,180,,,
40017893,图勒鸦爪,131,法师,蓝,,14,389,206,194,126,122,98,2008,,,1017,50,50,180,,,
40017894,霜狼督军,22,法师,橙,,14,417,202,210,120,126,101,2023,,,1009,50,50,180,,,
40017895,黑暗游侠,116,法师,橙,,14,405,196,204,123,116,98,2014,,,1023,50,50,180,,,
40017896,影牙指挥官,81,法师,紫,,14,389,204,194,119,125,105,2007,,,1007,50,50,180,,,
40017900,牧师,92,法师,紫,,14,385,196,192,117,115,99,30001,30002,30003,30004,800,18000000,180,,,
40017901,山丘之王,9,法师,橙,,14,385,194,208,121,114,100,2016,,,1002,50,50,180,,,
40017902,老瞎眼,78,法师,蓝,,14,409,206,208,120,120,102,2046,,,1024,50,50,180,,,
40017903,霜狼督军,22,法师,橙,,14,381,200,202,117,117,95,2023,,,1009,50,50,180,,,
40017904,影牙堡主,39,法师,紫,,14,401,194,202,117,126,103,2035,,,1005,50,50,180,,,
40017905,暴风摄政王,34,法师,橙,,14,401,194,204,122,117,96,2007,,,1007,50,50,180,,,
40017906,大检察官,12,法师,紫,,14,401,200,196,121,115,105,2005,,,1006,50,50,180,,,
40017910,牧师,92,法师,紫,,14,417,210,190,122,117,95,30001,30002,30003,30004,800,18000000,180,,,
40017911,守望者,107,法师,橙,,14,413,190,210,116,122,95,2020,,,1011,50,50,180,,,
40017912,暴风摄政王,34,法师,橙,,14,397,198,198,114,114,103,2007,,,1007,50,50,180,,,
40017913,凡妮莎,75,法师,紫,,14,385,206,198,123,119,101,2036,,,1029,50,50,180,,,
40017914,影牙堡主,39,法师,紫,,14,389,190,200,121,117,95,2035,,,1005,50,50,180,,,
40017915,暗矛巨魔,179,法师,橙,,14,409,206,194,115,115,99,2050,,,1040,50,50,180,,,
40017916,霜狼督军,22,法师,橙,,14,393,206,198,116,126,98,2023,,,1009,50,50,180,,,
40017920,牧师,129,法师,紫,,14,397,192,192,115,117,99,30001,30002,30003,30004,800,18000000,180,,,
40017921,曲奇船长,64,法师,蓝,,14,413,198,208,126,115,99,2035,,,1005,50,50,180,,,
40017922,图勒鸦爪,131,法师,蓝,,14,389,198,200,117,121,103,2008,,,1017,50,50,180,,,
40017923,法莫斯队长,186,法师,蓝,,14,397,206,202,119,115,103,2039,,,1028,50,50,180,,,
40017924,斯塔文,166,法师,蓝,,14,421,210,210,117,115,105,2031,,,1001,50,50,180,,,
40017925,老瞎眼,78,法师,蓝,,14,397,200,200,125,117,99,2046,,,1024,50,50,180,,,
40017926,灰葬男爵,77,法师,紫,,14,413,194,190,116,126,105,2003,,,1020,50,50,180,,,
