Table:CsvDrop,,,,,,
tid,type:DropType,group,desc:s,itemTid,itemCount,probability
1220220101,数值型,12202201,征战-第22章-第02关-2星-铜币-铜币/5250,107,5250,10000
1220220201,数值型,12202202,征战-第22章-第02关-2星-战魂-战魂/50,108,50,10000
1220320101,数值型,12203201,征战-第22章-第03关-2星-铜币-铜币/5250,107,5250,10000
1220320201,数值型,12203202,征战-第22章-第03关-2星-战魂-战魂/50,108,50,10000
1220420101,数值型,12204201,征战-第22章-第04关-2星-铜币-铜币/5250,107,5250,10000
1220420201,数值型,12204202,征战-第22章-第04关-2星-战魂-战魂/50,108,50,10000
1220520101,数值型,12205201,征战-第22章-第05关-2星-铜币-铜币/5370,107,5370,10000
1220520201,数值型,12205202,征战-第22章-第05关-2星-战魂-战魂/50,108,50,10000
1220520301,道具,12205203,征战-第22章-第05关-2星-二级升级材料2-二级升级材料2/1,42012,1,9000
1220520302,道具,12205203,征战-第22章-第05关-2星-二级升级材料2-二级升级材料2/2,42012,2,900
1220520303,道具,12205203,征战-第22章-第05关-2星-二级升级材料2-二级升级材料2/5,42012,5,100
1220520304,道具,12205203,征战-第22章-第05关-2星-二级升级材料2-二级升级材料2/10,42012,10,0
1220620101,数值型,12206201,征战-第22章-第06关-2星-铜币-铜币/5370,107,5370,10000
1220620201,数值型,12206202,征战-第22章-第06关-2星-战魂-战魂/50,108,50,10000
1220720101,数值型,12207201,征战-第22章-第07关-2星-铜币-铜币/5370,107,5370,10000
1220720201,数值型,12207202,征战-第22章-第07关-2星-战魂-战魂/50,108,50,10000
1220820101,数值型,12208201,征战-第22章-第08关-2星-铜币-铜币/5370,107,5370,10000
1220820201,数值型,12208202,征战-第22章-第08关-2星-战魂-战魂/50,108,50,10000
1220920101,数值型,12209201,征战-第22章-第09关-2星-铜币-铜币/5490,107,5490,10000
1220920201,数值型,12209202,征战-第22章-第09关-2星-战魂-战魂/51,108,51,10000
1220920301,道具,12209203,征战-第22章-第09关-2星-二级升级材料3-二级升级材料3/1,42013,1,9000
1220920302,道具,12209203,征战-第22章-第09关-2星-二级升级材料3-二级升级材料3/2,42013,2,900
1220920303,道具,12209203,征战-第22章-第09关-2星-二级升级材料3-二级升级材料3/5,42013,5,100
1220920304,道具,12209203,征战-第22章-第09关-2星-二级升级材料3-二级升级材料3/10,42013,10,0
1221020101,数值型,12210201,征战-第22章-第10关-2星-铜币-铜币/5490,107,5490,10000
1221020201,数值型,12210202,征战-第22章-第10关-2星-战魂-战魂/51,108,51,10000
1221020301,道具,12210203,征战-第22章-第10关-2星-三级升级材料1-三级升级材料1/1,42021,1,9000
1221020302,道具,12210203,征战-第22章-第10关-2星-三级升级材料1-三级升级材料1/2,42021,2,900
1221020303,道具,12210203,征战-第22章-第10关-2星-三级升级材料1-三级升级材料1/5,42021,5,100
1221020304,道具,12210203,征战-第22章-第10关-2星-三级升级材料1-三级升级材料1/10,42021,10,0
1221020401,道具,12210204,,2113,1,10000
1230120101,数值型,12301201,征战-第23章-第01关-2星-铜币-铜币/5490,107,5490,10000
1230120201,数值型,12301202,征战-第23章-第01关-2星-战魂-战魂/51,108,51,10000
1230220101,数值型,12302201,征战-第23章-第02关-2星-铜币-铜币/5600,107,5600,10000
1230220201,数值型,12302202,征战-第23章-第02关-2星-战魂-战魂/51,108,51,10000
1230320101,数值型,12303201,征战-第23章-第03关-2星-铜币-铜币/5600,107,5600,10000
1230320201,数值型,12303202,征战-第23章-第03关-2星-战魂-战魂/51,108,51,10000
1230420101,数值型,12304201,征战-第23章-第04关-2星-铜币-铜币/5600,107,5600,10000
1230420201,数值型,12304202,征战-第23章-第04关-2星-战魂-战魂/51,108,51,10000
1230520101,数值型,12305201,征战-第23章-第05关-2星-铜币-铜币/5720,107,5720,10000
1230520201,数值型,12305202,征战-第23章-第05关-2星-战魂-战魂/52,108,52,10000
1230520301,道具,12305203,征战-第23章-第05关-2星-二级升级材料2-二级升级材料2/1,42012,1,9000
1230520302,道具,12305203,征战-第23章-第05关-2星-二级升级材料2-二级升级材料2/2,42012,2,900
1230520303,道具,12305203,征战-第23章-第05关-2星-二级升级材料2-二级升级材料2/5,42012,5,100
1230520304,道具,12305203,征战-第23章-第05关-2星-二级升级材料2-二级升级材料2/10,42012,10,0
1230620101,数值型,12306201,征战-第23章-第06关-2星-铜币-铜币/5720,107,5720,10000
1230620201,数值型,12306202,征战-第23章-第06关-2星-战魂-战魂/52,108,52,10000
1230720101,数值型,12307201,征战-第23章-第07关-2星-铜币-铜币/5720,107,5720,10000
1230720201,数值型,12307202,征战-第23章-第07关-2星-战魂-战魂/52,108,52,10000
1230820101,数值型,12308201,征战-第23章-第08关-2星-铜币-铜币/5720,107,5720,10000
1230820201,数值型,12308202,征战-第23章-第08关-2星-战魂-战魂/52,108,52,10000
1230920101,数值型,12309201,征战-第23章-第09关-2星-铜币-铜币/5850,107,5850,10000
1230920201,数值型,12309202,征战-第23章-第09关-2星-战魂-战魂/53,108,53,10000
1230920301,道具,12309203,征战-第23章-第09关-2星-二级升级材料3-二级升级材料3/1,42013,1,9000
1230920302,道具,12309203,征战-第23章-第09关-2星-二级升级材料3-二级升级材料3/2,42013,2,900
1230920303,道具,12309203,征战-第23章-第09关-2星-二级升级材料3-二级升级材料3/5,42013,5,100
1230920304,道具,12309203,征战-第23章-第09关-2星-二级升级材料3-二级升级材料3/10,42013,10,0
1231020101,数值型,12310201,征战-第23章-第10关-2星-铜币-铜币/5850,107,5850,10000
1231020201,数值型,12310202,征战-第23章-第10关-2星-战魂-战魂/53,108,53,10000
1231020301,道具,12310203,征战-第23章-第10关-2星-三级升级材料1-三级升级材料1/1,42021,1,9000
1231020302,道具,12310203,征战-第23章-第10关-2星-三级升级材料1-三级升级材料1/2,42021,2,900
1231020303,道具,12310203,征战-第23章-第10关-2星-三级升级材料1-三级升级材料1/5,42021,5,100
1231020304,道具,12310203,征战-第23章-第10关-2星-三级升级材料1-三级升级材料1/10,42021,10,0
1231020401,道具,12310204,,2024,1,10000
1240120101,数值型,12401201,征战-第24章-第01关-2星-铜币-铜币/5850,107,5850,10000
1240120201,数值型,12401202,征战-第24章-第01关-2星-战魂-战魂/53,108,53,10000
1240220101,数值型,12402201,征战-第24章-第02关-2星-铜币-铜币/5970,107,5970,10000
1240220201,数值型,12402202,征战-第24章-第02关-2星-战魂-战魂/53,108,53,10000
1240320101,数值型,12403201,征战-第24章-第03关-2星-铜币-铜币/5970,107,5970,10000
1240320201,数值型,12403202,征战-第24章-第03关-2星-战魂-战魂/53,108,53,10000
1240420101,数值型,12404201,征战-第24章-第04关-2星-铜币-铜币/5970,107,5970,10000
1240420201,数值型,12404202,征战-第24章-第04关-2星-战魂-战魂/53,108,53,10000
1240520101,数值型,12405201,征战-第24章-第05关-2星-铜币-铜币/6090,107,6090,10000
1240520201,数值型,12405202,征战-第24章-第05关-2星-战魂-战魂/54,108,54,10000
1240520301,道具,12405203,征战-第24章-第05关-2星-二级升级材料2-二级升级材料2/1,42012,1,9000
1240520302,道具,12405203,征战-第24章-第05关-2星-二级升级材料2-二级升级材料2/2,42012,2,900
1240520303,道具,12405203,征战-第24章-第05关-2星-二级升级材料2-二级升级材料2/5,42012,5,100
1240520304,道具,12405203,征战-第24章-第05关-2星-二级升级材料2-二级升级材料2/10,42012,10,0
1240620101,数值型,12406201,征战-第24章-第06关-2星-铜币-铜币/6090,107,6090,10000
1240620201,数值型,12406202,征战-第24章-第06关-2星-战魂-战魂/54,108,54,10000
1240720101,数值型,12407201,征战-第24章-第07关-2星-铜币-铜币/6090,107,6090,10000
1240720201,数值型,12407202,征战-第24章-第07关-2星-战魂-战魂/54,108,54,10000
1240820101,数值型,12408201,征战-第24章-第08关-2星-铜币-铜币/6090,107,6090,10000
1240820201,数值型,12408202,征战-第24章-第08关-2星-战魂-战魂/54,108,54,10000
1240920101,数值型,12409201,征战-第24章-第09关-2星-铜币-铜币/6220,107,6220,10000
1240920201,数值型,12409202,征战-第24章-第09关-2星-战魂-战魂/54,108,54,10000
1240920301,道具,12409203,征战-第24章-第09关-2星-二级升级材料3-二级升级材料3/1,42013,1,9000
1240920302,道具,12409203,征战-第24章-第09关-2星-二级升级材料3-二级升级材料3/2,42013,2,900
1240920303,道具,12409203,征战-第24章-第09关-2星-二级升级材料3-二级升级材料3/5,42013,5,100
1240920304,道具,12409203,征战-第24章-第09关-2星-二级升级材料3-二级升级材料3/10,42013,10,0
1241020101,数值型,12410201,征战-第24章-第10关-2星-铜币-铜币/6220,107,6220,10000
1241020201,数值型,12410202,征战-第24章-第10关-2星-战魂-战魂/54,108,54,10000
1241020301,道具,12410203,征战-第24章-第10关-2星-三级升级材料2-三级升级材料2/1,42022,1,9000
1241020302,道具,12410203,征战-第24章-第10关-2星-三级升级材料2-三级升级材料2/2,42022,2,900
1241020303,道具,12410203,征战-第24章-第10关-2星-三级升级材料2-三级升级材料2/5,42022,5,100
1241020304,道具,12410203,征战-第24章-第10关-2星-三级升级材料2-三级升级材料2/10,42022,10,0
1241020401,道具,12410204,,2106,1,10000
1250120101,数值型,12501201,征战-第25章-第01关-2星-铜币-铜币/6220,107,6220,10000
1250120201,数值型,12501202,征战-第25章-第01关-2星-战魂-战魂/54,108,54,10000
1250220101,数值型,12502201,征战-第25章-第02关-2星-铜币-铜币/6340,107,6340,10000
1250220201,数值型,12502202,征战-第25章-第02关-2星-战魂-战魂/55,108,55,10000
1250320101,数值型,12503201,征战-第25章-第03关-2星-铜币-铜币/6340,107,6340,10000
1250320201,数值型,12503202,征战-第25章-第03关-2星-战魂-战魂/55,108,55,10000
1250420101,数值型,12504201,征战-第25章-第04关-2星-铜币-铜币/6340,107,6340,10000
1250420201,数值型,12504202,征战-第25章-第04关-2星-战魂-战魂/55,108,55,10000
1250520101,数值型,12505201,征战-第25章-第05关-2星-铜币-铜币/6470,107,6470,10000
1250520201,数值型,12505202,征战-第25章-第05关-2星-战魂-战魂/56,108,56,10000
1250520301,道具,12505203,征战-第25章-第05关-2星-二级升级材料2-二级升级材料2/1,42012,1,9000
1250520302,道具,12505203,征战-第25章-第05关-2星-二级升级材料2-二级升级材料2/2,42012,2,900
1250520303,道具,12505203,征战-第25章-第05关-2星-二级升级材料2-二级升级材料2/5,42012,5,100
1250520304,道具,12505203,征战-第25章-第05关-2星-二级升级材料2-二级升级材料2/10,42012,10,0
1250620101,数值型,12506201,征战-第25章-第06关-2星-铜币-铜币/6470,107,6470,10000
1250620201,数值型,12506202,征战-第25章-第06关-2星-战魂-战魂/56,108,56,10000
1250720101,数值型,12507201,征战-第25章-第07关-2星-铜币-铜币/6470,107,6470,10000
1250720201,数值型,12507202,征战-第25章-第07关-2星-战魂-战魂/56,108,56,10000
1250820101,数值型,12508201,征战-第25章-第08关-2星-铜币-铜币/6470,107,6470,10000
1250820201,数值型,12508202,征战-第25章-第08关-2星-战魂-战魂/56,108,56,10000
1250920101,数值型,12509201,征战-第25章-第09关-2星-铜币-铜币/6600,107,6600,10000
1250920201,数值型,12509202,征战-第25章-第09关-2星-战魂-战魂/56,108,56,10000
1250920301,道具,12509203,征战-第25章-第09关-2星-二级升级材料3-二级升级材料3/1,42013,1,9000
1250920302,道具,12509203,征战-第25章-第09关-2星-二级升级材料3-二级升级材料3/2,42013,2,900
1250920303,道具,12509203,征战-第25章-第09关-2星-二级升级材料3-二级升级材料3/5,42013,5,100
1250920304,道具,12509203,征战-第25章-第09关-2星-二级升级材料3-二级升级材料3/10,42013,10,0
1251020101,数值型,12510201,征战-第25章-第10关-2星-铜币-铜币/6600,107,6600,10000
1251020201,数值型,12510202,征战-第25章-第10关-2星-战魂-战魂/56,108,56,10000
1251020301,道具,12510203,征战-第25章-第10关-2星-三级升级材料2-三级升级材料2/1,42022,1,9000
1251020302,道具,12510203,征战-第25章-第10关-2星-三级升级材料2-三级升级材料2/2,42022,2,900
1251020303,道具,12510203,征战-第25章-第10关-2星-三级升级材料2-三级升级材料2/5,42022,5,100
1251020304,道具,12510203,征战-第25章-第10关-2星-三级升级材料2-三级升级材料2/10,42022,10,0
1251020401,道具,12510204,,2029,1,10000
1260120101,数值型,12601201,征战-第26章-第01关-2星-铜币-铜币/6600,107,6600,10000
1260120201,数值型,12601202,征战-第26章-第01关-2星-战魂-战魂/56,108,56,10000
1260220101,数值型,12602201,征战-第26章-第02关-2星-铜币-铜币/6730,107,6730,10000
1260220201,数值型,12602202,征战-第26章-第02关-2星-战魂-战魂/57,108,57,10000
1260320101,数值型,12603201,征战-第26章-第03关-2星-铜币-铜币/6730,107,6730,10000
1260320201,数值型,12603202,征战-第26章-第03关-2星-战魂-战魂/57,108,57,10000
1260420101,数值型,12604201,征战-第26章-第04关-2星-铜币-铜币/6730,107,6730,10000
1260420201,数值型,12604202,征战-第26章-第04关-2星-战魂-战魂/57,108,57,10000
1260520101,数值型,12605201,征战-第26章-第05关-2星-铜币-铜币/6860,107,6860,10000
1260520201,数值型,12605202,征战-第26章-第05关-2星-战魂-战魂/57,108,57,10000
1260520301,道具,12605203,征战-第26章-第05关-2星-二级升级材料2-二级升级材料2/1,42012,1,9000
1260520302,道具,12605203,征战-第26章-第05关-2星-二级升级材料2-二级升级材料2/2,42012,2,900
1260520303,道具,12605203,征战-第26章-第05关-2星-二级升级材料2-二级升级材料2/5,42012,5,100
1260520304,道具,12605203,征战-第26章-第05关-2星-二级升级材料2-二级升级材料2/10,42012,10,0
1260620101,数值型,12606201,征战-第26章-第06关-2星-铜币-铜币/6860,107,6860,10000
1260620201,数值型,12606202,征战-第26章-第06关-2星-战魂-战魂/57,108,57,10000
1260720101,数值型,12607201,征战-第26章-第07关-2星-铜币-铜币/6860,107,6860,10000
1260720201,数值型,12607202,征战-第26章-第07关-2星-战魂-战魂/57,108,57,10000
1260820101,数值型,12608201,征战-第26章-第08关-2星-铜币-铜币/6860,107,6860,10000
1260820201,数值型,12608202,征战-第26章-第08关-2星-战魂-战魂/57,108,57,10000
1260920101,数值型,12609201,征战-第26章-第09关-2星-铜币-铜币/6990,107,6990,10000
1260920201,数值型,12609202,征战-第26章-第09关-2星-战魂-战魂/58,108,58,10000
1260920301,道具,12609203,征战-第26章-第09关-2星-二级升级材料3-二级升级材料3/1,42013,1,9000
1260920302,道具,12609203,征战-第26章-第09关-2星-二级升级材料3-二级升级材料3/2,42013,2,900
1260920303,道具,12609203,征战-第26章-第09关-2星-二级升级材料3-二级升级材料3/5,42013,5,100
1260920304,道具,12609203,征战-第26章-第09关-2星-二级升级材料3-二级升级材料3/10,42013,10,0
1261020101,数值型,12610201,征战-第26章-第10关-2星-铜币-铜币/6990,107,6990,10000
1261020201,数值型,12610202,征战-第26章-第10关-2星-战魂-战魂/58,108,58,10000
1261020301,道具,12610203,征战-第26章-第10关-2星-三级升级材料3-三级升级材料3/1,42023,1,9000
