Table:CsvLimitedShop,,,,,,,,,
tid,level,commodity_group,num,is_free,paid_refresh,commodity_id,discription:s,price_type:PriceType,price
7021002,70,1,1,2,1100,2011,克总碎片,英魂,270
7021003,70,1,1,2,1100,2027,牛头人酋长碎片,英魂,270
7021004,70,1,1,2,1100,2020,半神碎片,英魂,270
7021005,70,1,1,2,1100,2025,地狱咆哮碎片,英魂,270
7021006,70,1,1,2,1100,2004,图拉扬碎片,英魂,270
7021007,70,1,1,2,500,2008,先知碎片,英魂,135
7021008,70,1,1,2,500,2010,大法师碎片,英魂,135
7021009,70,1,1,2,500,2013,灰舌死誓者碎片,英魂,135
7021010,70,1,1,2,500,2016,暮光首领碎片,英魂,135
7021011,70,1,1,2,500,2003,血魔碎片,英魂,135
7021012,70,1,1,2,30,2006,暴风摄政王碎片,英魂,90
7021013,70,1,1,2,30,2014,霜狼督军碎片,英魂,90
7021014,70,1,1,2,30,2017,基丹碎片,英魂,90
7021015,70,1,1,2,30,2029,守望者碎片,英魂,90
7021016,70,1,1,2,30,2030,刺客碎片,英魂,90
7021017,70,1,1,2,30,2026,山丘之王碎片,英魂,90
7021018,70,1,1,2,30,2005,银白十字军碎片,英魂,90
7021019,70,1,1,2,30,2024,暗矛巨魔碎片,英魂,90
7021020,70,1,1,2,30,2009,大主教碎片,英魂,90
7021021,70,1,1,2,30,2015,天灾首领碎片,英魂,90
7021022,70,1,1,2,30,2021,符文图腾碎片,英魂,90
7021023,70,1,1,2,30,2018,恐惧魔王碎片,英魂,90
7021024,70,1,1,2,30,2023,盘牙女王碎片,英魂,90
7021025,70,1,2,2,40,2006,暴风摄政王碎片,英魂,180
7021026,70,1,2,2,39,2014,霜狼督军碎片,英魂,180
7021027,70,1,2,2,40,2017,基丹碎片,英魂,180
7021028,70,1,2,2,39,2029,守望者碎片,英魂,180
7021029,70,1,2,2,39,2030,刺客碎片,英魂,180
7021030,70,1,2,2,39,2026,山丘之王碎片,英魂,180
7021031,70,1,2,2,40,2005,银白十字军碎片,英魂,180
7021032,70,1,2,2,39,2024,暗矛巨魔碎片,英魂,180
7021033,70,1,2,2,39,2009,大主教碎片,英魂,180
7021034,70,1,2,2,39,2015,天灾首领碎片,英魂,180
7021035,70,1,2,2,39,2021,符文图腾碎片,英魂,180
7021036,70,1,2,2,39,2018,恐惧魔王碎片,英魂,180
7021037,70,1,2,2,39,2023,盘牙女王碎片,英魂,180
7022001,70,2,1,2,50,100890,乔丹法杖,英魂,1000
7022002,70,2,1,2,50,100900,一闪,英魂,1000
7022003,70,2,1,2,50,100910,法力风暴护腿,英魂,1000
7022004,70,2,1,2,50,100920,狮心头盔,英魂,1000
7022005,70,2,1,2,50,100930,洞察法袍,英魂,1000
7022006,70,2,1,2,50,100940,黑色龙鳞战靴,英魂,1000
7022007,70,2,1,2,100,101180,亮木法杖,钻石,1500
7022008,70,2,1,2,100,101190,斩首者康恩,钻石,1500
7022009,70,2,1,2,100,101200,踏云腿甲,钻石,1500
7022010,70,2,1,2,100,101210,风蛇的拥抱,钻石,1500
7022011,70,2,1,2,100,101220,烈焰之环,钻石,1500
7022012,70,2,1,2,100,101230,闪避之靴,钻石,1500
7022013,70,2,1,2,100,101240,龙之召唤,钻石,1500
7022014,70,2,1,2,15,101410,院长之杖,钻石,3000
7022015,70,2,1,2,15,101420,奥兰纳的拥抱,钻石,3000
7022016,70,2,1,2,15,101430,泰坦护腿,钻石,3000
7022017,70,2,1,2,15,101440,瑞文戴尔之剑,钻石,3000
7022018,70,2,1,2,15,101450,纳尔维之盔,钻石,3000
7022019,70,2,1,2,15,101460,熔岩犬皮靴,钻石,3000
7022020,70,2,1,2,116,11089,乔丹法杖碎片,英魂,100
7022021,70,2,1,2,116,11090,一闪碎片,英魂,100
7022022,70,2,1,2,117,11091,法力风暴护腿碎片,英魂,100
7022023,70,2,1,2,117,11092,狮心头盔碎片,英魂,100
7022024,70,2,1,2,117,11093,洞察法袍碎片,英魂,100
7022025,70,2,1,2,117,11094,黑色龙鳞战靴碎片,英魂,100
7022026,70,2,1,2,1070,11118,亮木法杖碎片,钻石,150
7022027,70,2,1,2,1070,11119,斩首者康恩碎片,钻石,150
7022028,70,2,1,2,1070,11120,踏云腿甲碎片,钻石,150
7022029,70,2,1,2,1070,11121,风蛇的拥抱碎片,钻石,150
7022030,70,2,1,2,1070,11122,烈焰之环碎片,钻石,150
7022031,70,2,1,2,1070,11123,闪避之靴碎片,钻石,150
7022032,70,2,1,2,1070,11124,龙之召唤碎片,钻石,150
7022033,70,2,1,2,120,11141,院长之杖碎片,钻石,300
7022034,70,2,1,2,120,11142,奥兰纳的拥抱碎片,钻石,300
7022035,70,2,1,2,120,11143,泰坦护腿碎片,钻石,300
7022036,70,2,1,2,120,11144,瑞文戴尔之剑碎片,钻石,300
7022037,70,2,1,2,120,11145,纳尔维之盔碎片,钻石,300
7022038,70,2,1,2,120,11146,熔岩犬皮靴碎片,钻石,300
7023001,70,3,1,2,4800,40041,初级技能经验书,英魂,100
7023002,70,3,1,2,2400,40042,中级技能经验书,钻石,400
7023003,70,3,1,2,800,40043,高级技能经验书,钻石,800
7023004,70,3,1,2,183,201524,中级受治疗之四,钻石,900
7023005,70,3,1,2,184,201324,中级穿透之四,钻石,900
7023006,70,3,1,2,150,201224,中级法术防御之四,英魂,800
7023007,70,3,1,2,150,201124,中级法术攻击之四,英魂,800
7023008,70,3,1,2,150,201024,中级物理防御之四,英魂,800
7023009,70,3,1,2,150,200924,中级物理攻击之四,英魂,800
7023010,70,3,1,2,184,200824,中级韧性之四,钻石,900
7023011,70,3,1,2,150,200724,中级血量之四,英魂,800
7023012,70,3,1,2,150,200624,中级速度之四,钻石,900
7023013,70,3,1,2,0,200524,中级暴伤之四,钻石,1500
7023014,70,3,1,2,0,200424,中级暴击之四,钻石,900
7023015,70,3,1,2,0,200324,中级闪避之四,钻石,900
7023016,70,3,1,2,183,200224,中级命中之四,钻石,900
7023017,70,3,1,2,183,200124,中级抵抗之四,钻石,900
7023018,70,3,1,2,183,200024,中级格挡之四,钻石,900
7023019,70,3,1,2,0,201534,高级受治疗之四,钻石,5000
7023020,70,3,1,2,0,201334,高级穿透之四,钻石,5000
7023021,70,3,1,2,0,201234,高级法术防御之四,英魂,5000
7023022,70,3,1,2,0,201134,高级法术攻击之四,英魂,5000
7023023,70,3,1,2,0,201034,高级物理防御之四,英魂,5000
7023024,70,3,1,2,0,200934,高级物理攻击之四,英魂,5000
7023025,70,3,1,2,0,200834,高级韧性之四,钻石,5000
7023026,70,3,1,2,0,200734,高级血量之四,英魂,5000
7023027,70,3,1,2,0,200634,高级速度之四,钻石,5000
7023028,70,3,1,2,0,200534,高级暴伤之四,钻石,5000
7023029,70,3,1,2,0,200434,高级暴击之四,钻石,5000
7023030,70,3,1,2,0,200334,高级闪避之四,钻石,5000
7023031,70,3,1,2,0,200234,高级命中之四,钻石,5000
7023032,70,3,1,2,0,200134,高级抵抗之四,钻石,5000
7023033,70,3,1,2,0,200034,高级格挡之四,钻石,5000
7024001,70,4,1,2,408,2006,暴风摄政王碎片,英魂,90
7024002,70,4,1,2,408,2014,霜狼督军碎片,英魂,90
7024003,70,4,1,2,408,2017,基丹碎片,英魂,90
7024004,70,4,1,2,408,2029,守望者碎片,英魂,90
7024005,70,4,1,2,408,2030,刺客碎片,英魂,90
7024006,70,4,1,2,408,2026,山丘之王碎片,英魂,90
7024007,70,4,1,2,408,2005,银白十字军碎片,英魂,90
7024008,70,4,1,2,408,2024,暗矛巨魔碎片,英魂,90
7024009,70,4,1,2,408,2009,大主教碎片,英魂,90
7024010,70,4,1,2,407,2015,天灾首领碎片,英魂,90
7024011,70,4,1,2,407,2021,符文图腾碎片,英魂,90
7024012,70,4,1,2,407,2018,恐惧魔王碎片,英魂,90
7024013,70,4,1,2,407,2023,盘牙女王碎片,英魂,90
7024014,70,4,1,2,50,2104,影牙指挥官碎片,英魂,30
7024015,70,4,1,2,50,2105,血色指挥官碎片,英魂,30
7024016,70,4,1,2,50,2107,大检察官碎片,英魂,30
7024017,70,4,1,2,50,2112,影牙堡主碎片,英魂,30
7024018,70,4,1,2,50,2117,灰葬男爵碎片,英魂,30
7024019,70,4,1,2,50,2122,荆棘谷猎手碎片,英魂,30
7024020,70,4,1,2,50,2128,大范碎片,英魂,30
7024021,70,4,1,2,50,2130,凡妮莎碎片,英魂,30
7024022,70,4,1,2,50,2124,沙顶酋长碎片,英魂,30
7024023,70,4,1,2,50,2109,审讯官碎片,英魂,30
7024024,70,4,1,2,50,2111,巫妖碎片,英魂,30
7024025,70,4,1,2,50,2115,督军碎片,英魂,30
7024026,70,4,1,2,50,2110,奥法师碎片,英魂,30
7024027,70,4,1,2,50,2114,水占师碎片,英魂,30
7024028,70,4,1,2,50,2113,预言者碎片,英魂,30
7024029,70,4,1,2,50,2125,赫洛德碎片,英魂,30
7024030,70,4,1,2,50,2116,加丁碎片,英魂,30
7024031,70,4,1,2,50,2106,大帝碎片,英魂,30
7024032,70,4,1,2,50,2118,巴纳扎尔碎片,英魂,30
7024033,70,4,1,2,50,2120,被诅咒的塞雷布拉斯碎片,英魂,30
7024034,70,4,1,2,50,2127,黑手碎片,英魂,30
7024035,70,4,2,2,281,2006,暴风摄政王碎片,英魂,180
7024036,70,4,2,2,280,2014,霜狼督军碎片,英魂,180
7024037,70,4,2,2,281,2017,基丹碎片,英魂,180
7024038,70,4,2,2,281,2029,守望者碎片,英魂,180
7024039,70,4,2,2,281,2030,刺客碎片,英魂,180
7024040,70,4,2,2,281,2026,山丘之王碎片,英魂,180
7024041,70,4,2,2,281,2005,银白十字军碎片,英魂,180
7024042,70,4,2,2,280,2024,暗矛巨魔碎片,英魂,180
7024043,70,4,2,2,281,2009,大主教碎片,英魂,180
7024044,70,4,2,2,281,2015,天灾首领碎片,英魂,180
7024045,70,4,2,2,281,2021,符文图腾碎片,英魂,180
7024046,70,4,2,2,280,2018,恐惧魔王碎片,英魂,180
7024047,70,4,2,2,281,2023,盘牙女王碎片,英魂,180
7025001,70,5,1,2,952,201513,初级受治疗之三,钻石,100
7025002,70,5,1,2,952,201313,初级穿透之三,钻石,100
7025003,70,5,1,2,715,201213,初级法术防御之三,英魂,100
7025004,70,5,1,2,714,201113,初级法术攻击之三,英魂,100
7025005,70,5,1,2,715,201013,初级物理防御之三,英魂,100
7025006,70,5,1,2,714,200913,初级物理攻击之三,英魂,100
7025007,70,5,1,2,952,200813,初级韧性之三,钻石,100
7025008,70,5,1,2,715,200713,初级血量之三,英魂,100
7025009,70,5,1,2,715,200613,初级速度之三,英魂,100
7025010,70,5,1,2,0,200413,初级暴击之三,钻石,100
7025011,70,5,1,2,0,200313,初级闪避之三,钻石,100
7025012,70,5,1,2,952,200213,初级命中之三,钻石,100
7025013,70,5,1,2,952,200113,初级抵抗之三,钻石,100
7025014,70,5,1,2,952,200013,初级格挡之三,钻石,100
7026001,70,6,1,2,166,42001,宁神花,英魂,10
7026002,70,6,1,2,166,42002,银叶草,英魂,10
7026003,70,6,1,2,166,42003,石南草,英魂,10
7026004,70,6,1,2,166,42004,荆棘藻,英魂,10
7026005,70,6,1,2,535,42011,幽灵菇,英魂,10
7026006,70,6,1,2,535,42012,火焰花,英魂,10
7026007,70,6,1,2,533,42013,野葡萄藤,英魂,10
7026008,70,6,1,2,533,42014,太阳草,英魂,10
7026009,70,6,1,2,533,42015,格罗姆之血,英魂,10
7026010,70,6,2,2,167,42001,宁神花,英魂,20
7026011,70,6,2,2,166,42002,银叶草,英魂,20
7026012,70,6,2,2,166,42003,石南草,英魂,20
7026013,70,6,2,2,166,42004,荆棘藻,英魂,20
7026014,70,6,2,2,535,42011,幽灵菇,英魂,20
7026015,70,6,2,2,535,42012,火焰花,英魂,20
7026016,70,6,2,2,533,42013,野葡萄藤,英魂,20
7026017,70,6,2,2,533,42014,太阳草,英魂,20
7026018,70,6,2,2,533,42015,格罗姆之血,英魂,20
7026019,70,6,3,2,166,42001,宁神花,英魂,30
7026020,70,6,3,2,166,42002,银叶草,英魂,30
7026021,70,6,3,2,166,42003,石南草,英魂,30
7026022,70,6,3,2,166,42004,荆棘藻,英魂,30
7026023,70,6,3,2,535,42011,幽灵菇,英魂,30
7026024,70,6,3,2,535,42012,火焰花,英魂,30
7026025,70,6,3,2,533,42013,野葡萄藤,英魂,30
7026026,70,6,3,2,533,42014,太阳草,英魂,30
7026027,70,6,3,2,533,42015,格罗姆之血,英魂,30
8011001,80,1,1,1,1100,2012,逐日者碎片,英魂,270
8011002,80,1,1,1,1100,2011,克总碎片,英魂,270
8011003,80,1,1,1,1100,2027,牛头人酋长碎片,英魂,270
8011004,80,1,1,1,1100,2020,半神碎片,英魂,270
8011005,80,1,1,1,1100,2025,地狱咆哮碎片,英魂,270
8011006,80,1,1,1,1100,2004,图拉扬碎片,英魂,270
8011007,80,1,1,1,500,2008,先知碎片,英魂,135
8011008,80,1,1,1,500,2010,大法师碎片,英魂,135
8011009,80,1,1,1,500,2013,灰舌死誓者碎片,英魂,135
8011010,80,1,1,1,500,2016,暮光首领碎片,英魂,135
8011011,80,1,1,1,500,2003,血魔碎片,英魂,135
8011012,80,1,1,1,30,2006,暴风摄政王碎片,英魂,90
8011013,80,1,1,1,30,2014,霜狼督军碎片,英魂,90
8011014,80,1,1,1,30,2017,基丹碎片,英魂,90
8011015,80,1,1,1,30,2029,守望者碎片,英魂,90
8011016,80,1,1,1,30,2030,刺客碎片,英魂,90
8011017,80,1,1,1,30,2026,山丘之王碎片,英魂,90
8011018,80,1,1,1,30,2005,银白十字军碎片,英魂,90
8011019,80,1,1,1,30,2024,暗矛巨魔碎片,英魂,90
8011020,80,1,1,1,30,2009,大主教碎片,英魂,90
8011021,80,1,1,1,30,2015,天灾首领碎片,英魂,90
8011022,80,1,1,1,30,2021,符文图腾碎片,英魂,90
8011023,80,1,1,1,30,2018,恐惧魔王碎片,英魂,90
8011024,80,1,1,1,30,2023,盘牙女王碎片,英魂,90
8011025,80,1,2,1,40,2006,暴风摄政王碎片,英魂,180
8011026,80,1,2,1,39,2014,霜狼督军碎片,英魂,180
8011027,80,1,2,1,40,2017,基丹碎片,英魂,180
8011028,80,1,2,1,39,2029,守望者碎片,英魂,180
8011029,80,1,2,1,39,2030,刺客碎片,英魂,180
8011030,80,1,2,1,39,2026,山丘之王碎片,英魂,180
8011031,80,1,2,1,40,2005,银白十字军碎片,英魂,180
8011032,80,1,2,1,39,2024,暗矛巨魔碎片,英魂,180
8011033,80,1,2,1,39,2009,大主教碎片,英魂,180
8011034,80,1,2,1,39,2015,天灾首领碎片,英魂,180
8011035,80,1,2,1,39,2021,符文图腾碎片,英魂,180
8011036,80,1,2,1,39,2018,恐惧魔王碎片,英魂,180
8011037,80,1,2,1,39,2023,盘牙女王碎片,英魂,180
8012001,80,2,1,1,50,100890,乔丹法杖,英魂,1000
8012002,80,2,1,1,50,100900,一闪,英魂,1000
8012003,80,2,1,1,50,100910,法力风暴护腿,英魂,1000
8012004,80,2,1,1,50,100920,狮心头盔,英魂,1000
8012005,80,2,1,1,50,100930,洞察法袍,英魂,1000
8012006,80,2,1,1,50,100940,黑色龙鳞战靴,英魂,1000
8012007,80,2,1,1,100,101180,亮木法杖,钻石,1500
8012008,80,2,1,1,100,101190,斩首者康恩,钻石,1500
8012009,80,2,1,1,100,101200,踏云腿甲,钻石,1500
8012010,80,2,1,1,100,101210,风蛇的拥抱,钻石,1500
8012011,80,2,1,1,100,101220,烈焰之环,钻石,1500
8012012,80,2,1,1,100,101230,闪避之靴,钻石,1500
8012013,80,2,1,1,100,101240,龙之召唤,钻石,1500
8012014,80,2,1,1,15,101410,院长之杖,钻石,3000
8012015,80,2,1,1,15,101420,奥兰纳的拥抱,钻石,3000
8012016,80,2,1,1,15,101430,泰坦护腿,钻石,3000
8012017,80,2,1,1,15,101440,瑞文戴尔之剑,钻石,3000
8012018,80,2,1,1,15,101450,纳尔维之盔,钻石,3000
8012019,80,2,1,1,15,101460,熔岩犬皮靴,钻石,3000
8012020,80,2,1,1,116,11089,乔丹法杖碎片,英魂,100
8012021,80,2,1,1,116,11090,一闪碎片,英魂,100
8012022,80,2,1,1,117,11091,法力风暴护腿碎片,英魂,100
8012023,80,2,1,1,117,11092,狮心头盔碎片,英魂,100
8012024,80,2,1,1,117,11093,洞察法袍碎片,英魂,100
8012025,80,2,1,1,117,11094,黑色龙鳞战靴碎片,英魂,100
8012026,80,2,1,1,1070,11118,亮木法杖碎片,钻石,150
8012027,80,2,1,1,1070,11119,斩首者康恩碎片,钻石,150
8012028,80,2,1,1,1070,11120,踏云腿甲碎片,钻石,150
8012029,80,2,1,1,1070,11121,风蛇的拥抱碎片,钻石,150
8012030,80,2,1,1,1070,11122,烈焰之环碎片,钻石,150
8012031,80,2,1,1,1070,11123,闪避之靴碎片,钻石,150
8012032,80,2,1,1,1070,11124,龙之召唤碎片,钻石,150
8012033,80,2,1,1,120,11141,院长之杖碎片,钻石,300
8012034,80,2,1,1,120,11142,奥兰纳的拥抱碎片,钻石,300
8012035,80,2,1,1,120,11143,泰坦护腿碎片,钻石,300
8012036,80,2,1,1,120,11144,瑞文戴尔之剑碎片,钻石,300
8012037,80,2,1,1,120,11145,纳尔维之盔碎片,钻石,300
8012038,80,2,1,1,120,11146,熔岩犬皮靴碎片,钻石,300
8013001,80,3,1,1,4800,40041,初级技能经验书,英魂,100
8013002,80,3,1,1,2400,40042,中级技能经验书,钻石,400
8013003,80,3,1,1,800,40043,高级技能经验书,钻石,800
8013004,80,3,1,1,183,201524,中级受治疗之四,钻石,900
8013005,80,3,1,1,184,201324,中级穿透之四,钻石,900
8013006,80,3,1,1,150,201224,中级法术防御之四,英魂,800
8013007,80,3,1,1,150,201124,中级法术攻击之四,英魂,800
8013008,80,3,1,1,150,201024,中级物理防御之四,英魂,800
8013009,80,3,1,1,150,200924,中级物理攻击之四,英魂,800
8013010,80,3,1,1,184,200824,中级韧性之四,钻石,900
8013011,80,3,1,1,150,200724,中级血量之四,英魂,800
8013012,80,3,1,1,150,200624,中级速度之四,钻石,900
8013013,80,3,1,1,0,200524,中级暴伤之四,钻石,1500
8013014,80,3,1,1,0,200424,中级暴击之四,钻石,900
8013015,80,3,1,1,0,200324,中级闪避之四,钻石,900
8013016,80,3,1,1,183,200224,中级命中之四,钻石,900
8013017,80,3,1,1,183,200124,中级抵抗之四,钻石,900
8013018,80,3,1,1,183,200024,中级格挡之四,钻石,900
8013019,80,3,1,1,0,201534,高级受治疗之四,钻石,5000
8013020,80,3,1,1,0,201334,高级穿透之四,钻石,5000
8013021,80,3,1,1,0,201234,高级法术防御之四,英魂,5000
8013022,80,3,1,1,0,201134,高级法术攻击之四,英魂,5000
8013023,80,3,1,1,0,201034,高级物理防御之四,英魂,5000
8013024,80,3,1,1,0,200934,高级物理攻击之四,英魂,5000
8013025,80,3,1,1,0,200834,高级韧性之四,钻石,5000
8013026,80,3,1,1,0,200734,高级血量之四,英魂,5000
8013027,80,3,1,1,0,200634,高级速度之四,钻石,5000
8013028,80,3,1,1,0,200534,高级暴伤之四,钻石,5000
8013029,80,3,1,1,0,200434,高级暴击之四,钻石,5000
8013030,80,3,1,1,0,200334,高级闪避之四,钻石,5000
8013031,80,3,1,1,0,200234,高级命中之四,钻石,5000
8013032,80,3,1,1,0,200134,高级抵抗之四,钻石,5000
8013033,80,3,1,1,0,200034,高级格挡之四,钻石,5000
8014001,80,4,1,1,408,2006,暴风摄政王碎片,英魂,90
8014002,80,4,1,1,408,2014,霜狼督军碎片,英魂,90
8014003,80,4,1,1,408,2017,基丹碎片,英魂,90
8014004,80,4,1,1,408,2029,守望者碎片,英魂,90
8014005,80,4,1,1,408,2030,刺客碎片,英魂,90
8014006,80,4,1,1,408,2026,山丘之王碎片,英魂,90
8014007,80,4,1,1,408,2005,银白十字军碎片,英魂,90
8014008,80,4,1,1,408,2024,暗矛巨魔碎片,英魂,90
8014009,80,4,1,1,408,2009,大主教碎片,英魂,90
8014010,80,4,1,1,407,2015,天灾首领碎片,英魂,90
8014011,80,4,1,1,407,2021,符文图腾碎片,英魂,90
8014012,80,4,1,1,407,2018,恐惧魔王碎片,英魂,90
8014013,80,4,1,1,407,2023,盘牙女王碎片,英魂,90
8014014,80,4,1,1,50,2104,影牙指挥官碎片,英魂,30
8014015,80,4,1,1,50,2105,血色指挥官碎片,英魂,30
8014016,80,4,1,1,50,2107,大检察官碎片,英魂,30
8014017,80,4,1,1,50,2112,影牙堡主碎片,英魂,30
8014018,80,4,1,1,50,2117,灰葬男爵碎片,英魂,30
8014019,80,4,1,1,50,2122,荆棘谷猎手碎片,英魂,30
8014020,80,4,1,1,50,2128,大范碎片,英魂,30
8014021,80,4,1,1,50,2130,凡妮莎碎片,英魂,30
8014022,80,4,1,1,50,2124,沙顶酋长碎片,英魂,30
8014023,80,4,1,1,50,2109,审讯官碎片,英魂,30
8014024,80,4,1,1,50,2111,巫妖碎片,英魂,30
8014025,80,4,1,1,50,2115,督军碎片,英魂,30
8014026,80,4,1,1,50,2110,奥法师碎片,英魂,30
8014027,80,4,1,1,50,2114,水占师碎片,英魂,30
8014028,80,4,1,1,50,2113,预言者碎片,英魂,30
8014029,80,4,1,1,50,2125,赫洛德碎片,英魂,30
8014030,80,4,1,1,50,2116,加丁碎片,英魂,30
8014031,80,4,1,1,50,2106,大帝碎片,英魂,30
8014032,80,4,1,1,50,2118,巴纳扎尔碎片,英魂,30
8014033,80,4,1,1,50,2120,被诅咒的塞雷布拉斯碎片,英魂,30
8014034,80,4,1,1,50,2127,黑手碎片,英魂,30
8014035,80,4,2,1,281,2006,暴风摄政王碎片,英魂,180
8014036,80,4,2,1,280,2014,霜狼督军碎片,英魂,180
8014037,80,4,2,1,281,2017,基丹碎片,英魂,180
8014038,80,4,2,1,281,2029,守望者碎片,英魂,180
8014039,80,4,2,1,281,2030,刺客碎片,英魂,180
8014040,80,4,2,1,281,2026,山丘之王碎片,英魂,180
8014041,80,4,2,1,281,2005,银白十字军碎片,英魂,180
8014042,80,4,2,1,280,2024,暗矛巨魔碎片,英魂,180
8014043,80,4,2,1,281,2009,大主教碎片,英魂,180
8014044,80,4,2,1,281,2015,天灾首领碎片,英魂,180
8014045,80,4,2,1,281,2021,符文图腾碎片,英魂,180
8014046,80,4,2,1,280,2018,恐惧魔王碎片,英魂,180
8014047,80,4,2,1,281,2023,盘牙女王碎片,英魂,180
8015001,80,5,1,1,952,201513,初级受治疗之三,钻石,100
8015002,80,5,1,1,952,201313,初级穿透之三,钻石,100
8015003,80,5,1,1,715,201213,初级法术防御之三,英魂,100
8015004,80,5,1,1,714,201113,初级法术攻击之三,英魂,100
8015005,80,5,1,1,715,201013,初级物理防御之三,英魂,100
8015006,80,5,1,1,714,200913,初级物理攻击之三,英魂,100
8015007,80,5,1,1,952,200813,初级韧性之三,钻石,100
8015008,80,5,1,1,715,200713,初级血量之三,英魂,100
8015009,80,5,1,1,715,200613,初级速度之三,英魂,100
8015010,80,5,1,1,0,200413,初级暴击之三,钻石,100
8015011,80,5,1,1,0,200313,初级闪避之三,钻石,100
8015012,80,5,1,1,952,200213,初级命中之三,钻石,100
8015013,80,5,1,1,952,200113,初级抵抗之三,钻石,100
8015014,80,5,1,1,952,200013,初级格挡之三,钻石,100
8016001,80,6,1,1,166,42001,宁神花,英魂,10
8016002,80,6,1,1,166,42002,银叶草,英魂,10
8016003,80,6,1,1,166,42003,石南草,英魂,10
