Table:CsvPSkillInfo,,,,,,,,,,,,,,,
tid,name:s,lv_exp,total_exp,attr:AttrType,attr_p,attr_v,color:ItemColor,icon:s,upgradeCostMoney,upgradeCostBookTID:a,upgradeCostBookCount:a,decomposeCostDiamond,decomposeGainItemTID:a,decomposeGainItemCount:a,desc:s
11209,中级物防,160,604,物理防御,365,21,蓝,Icon/20102wulifangyu_lan_64,300000,20103,1,200,"20102,20101,40042,40041,","1,1,1,1,",物理防御+3.65%
11210,中级物防,180,764,物理防御,400,22,蓝,Icon/20102wulifangyu_lan_64,300000,20103,1,200,"20102,20101,40042,40041,","1,1,1,2,",物理防御+4%
11211,中级物防,204,944,物理防御,450,24,蓝,Icon/20102wulifangyu_lan_64,300000,20103,1,200,"20102,20101,40042,40041,","1,1,1,4,",物理防御+4.5%
11212,中级物防,228,1148,物理防御,500,25,蓝,Icon/20102wulifangyu_lan_64,300000,20103,1,200,"20102,20101,40043,40041,","1,1,1,1,",物理防御+5%
11213,中级物防,252,1376,物理防御,550,26,蓝,Icon/20102wulifangyu_lan_64,300000,20103,1,200,"20102,20101,40043,40041,","1,1,1,3,",物理防御+5.5%
11214,中级物防,276,1628,物理防御,600,27,蓝,Icon/20102wulifangyu_lan_64,300000,20103,1,200,"20102,20101,40043,40042,40041,","1,1,1,1,1,",物理防御+6%
11215,中级物防,300,1904,物理防御,650,28,蓝,Icon/20102wulifangyu_lan_64,300000,20103,1,200,"20102,20101,40043,40042,40041,","1,1,1,1,4,",物理防御+6.5%
11216,中级物防,328,2204,物理防御,700,30,蓝,Icon/20102wulifangyu_lan_64,300000,20103,1,200,"20102,20101,40043,40041,","1,1,2,2,",物理防御+7%
11217,中级物防,356,2532,物理防御,750,31,蓝,Icon/20102wulifangyu_lan_64,300000,20103,1,200,"20102,20101,40043,40042,","1,1,2,1,",物理防御+7.5%
11218,中级物防,384,2888,物理防御,800,32,蓝,Icon/20102wulifangyu_lan_64,300000,20103,1,200,"20102,20101,40043,40042,40041,","1,1,2,1,3,",物理防御+8%
11219,中级物防,412,3272,物理防御,850,33,蓝,Icon/20102wulifangyu_lan_64,300000,20103,1,200,"20102,20101,40043,40041,","1,1,3,2,",物理防御+8.5%
11220,中级物防,440,3684,物理防御,900,34,蓝,Icon/20102wulifangyu_lan_64,300000,20103,1,200,"20102,20101,40043,40042,40041,","1,1,3,1,1,",物理防御+9%
11221,中级物防,472,4124,物理防御,960,36,蓝,Icon/20102wulifangyu_lan_64,300000,20103,1,200,"20102,20101,40043,40041,","1,1,4,1,",物理防御+9.6%
11222,中级物防,504,4596,物理防御,1020,37,蓝,Icon/20102wulifangyu_lan_64,300000,20103,1,200,"20102,20101,40043,40042,","1,1,4,1,",物理防御+10.2%
11223,中级物防,536,5100,物理防御,1080,38,蓝,Icon/20102wulifangyu_lan_64,300000,20103,1,200,"20102,20101,40043,40041,","1,1,5,1,",物理防御+10.8%
11224,中级物防,568,5636,物理防御,1140,39,蓝,Icon/20102wulifangyu_lan_64,300000,20103,1,200,"20102,20101,40043,40042,40041,","1,1,5,1,1,",物理防御+11.4%
11225,中级物防,600,6204,物理防御,1200,40,蓝,Icon/20102wulifangyu_lan_64,300000,20103,1,200,"20102,20101,40043,40041,","1,1,6,2,",物理防御+12%
11226,中级物防,636,6804,物理防御,1260,42,蓝,Icon/20102wulifangyu_lan_64,300000,20103,1,200,"20102,20101,40043,40042,40041,","1,1,6,1,3,",物理防御+12.6%
11227,中级物防,672,7440,物理防御,1320,43,蓝,Icon/20102wulifangyu_lan_64,300000,20103,1,200,"20102,20101,40043,40041,","1,1,7,4,",物理防御+13.2%
11228,中级物防,708,8112,物理防御,1380,44,蓝,Icon/20102wulifangyu_lan_64,300000,20103,1,200,"20102,20101,40043,40041,","1,1,8,1,",物理防御+13.8%
11229,中级物防,744,8820,物理防御,1440,45,蓝,Icon/20102wulifangyu_lan_64,300000,20103,1,200,"20102,20101,40043,40042,40041,","1,1,8,1,3,",物理防御+14.4%
11230,中级物防,780,9564,物理防御,1500,46,蓝,Icon/20102wulifangyu_lan_64,300000,20103,1,200,"20102,20101,40043,40042,","1,1,9,1,",物理防御+15%
11301,高级物防,40,-1,物理防御,200,18,紫,Icon/20103wulifangyu_zi_64,500000,20104,1,300,"20103,20102,20101,","1,1,1,",物理防御+2%
11302,高级物防,64,40,物理防御,260,19,紫,Icon/20103wulifangyu_zi_64,500000,20104,1,300,"20103,20102,20101,","1,1,1,",物理防御+2.6%
11303,高级物防,96,104,物理防御,320,20,紫,Icon/20103wulifangyu_zi_64,500000,20104,1,300,"20103,20102,20101,40041,","1,1,1,1,",物理防御+3.2%
11304,高级物防,128,200,物理防御,380,21,紫,Icon/20103wulifangyu_zi_64,500000,20104,1,300,"20103,20102,20101,40041,","1,1,1,2,",物理防御+3.8%
11305,高级物防,160,328,物理防御,450,22,紫,Icon/20103wulifangyu_zi_64,500000,20104,1,300,"20103,20102,20101,40041,","1,1,1,3,",物理防御+4.5%
11306,高级物防,200,488,物理防御,520,24,紫,Icon/20103wulifangyu_zi_64,500000,20104,1,300,"20103,20102,20101,40041,","1,1,1,4,",物理防御+5.2%
11307,高级物防,240,688,物理防御,590,25,紫,Icon/20103wulifangyu_zi_64,500000,20104,1,300,"20103,20102,20101,40042,40041,","1,1,1,1,1,",物理防御+5.9%
11308,高级物防,280,928,物理防御,660,26,紫,Icon/20103wulifangyu_zi_64,500000,20104,1,300,"20103,20102,20101,40042,40041,","1,1,1,1,4,",物理防御+6.6%
11309,高级物防,320,1208,物理防御,730,27,紫,Icon/20103wulifangyu_zi_64,500000,20104,1,300,"20103,20102,20101,40043,40041,","1,1,1,1,2,",物理防御+7.3%
11310,高级物防,360,1528,物理防御,800,28,紫,Icon/20103wulifangyu_zi_64,500000,20104,1,300,"20103,20102,20101,40043,40042,","1,1,1,1,1,",物理防御+8%
11311,高级物防,408,1888,物理防御,900,30,紫,Icon/20103wulifangyu_zi_64,500000,20104,1,300,"20103,20102,20101,40043,40042,40041,","1,1,1,1,1,3,",物理防御+9%
11312,高级物防,456,2296,物理防御,1000,31,紫,Icon/20103wulifangyu_zi_64,500000,20104,1,300,"20103,20102,20101,40043,40041,","1,1,1,2,2,",物理防御+10%
11313,高级物防,504,2752,物理防御,1100,32,紫,Icon/20103wulifangyu_zi_64,500000,20104,1,300,"20103,20102,20101,40043,40042,40041,","1,1,1,2,1,2,",物理防御+11%
11314,高级物防,552,3256,物理防御,1200,33,紫,Icon/20103wulifangyu_zi_64,500000,20104,1,300,"20103,20102,20101,40043,40041,","1,1,1,3,2,",物理防御+12%
11315,高级物防,600,3808,物理防御,1300,34,紫,Icon/20103wulifangyu_zi_64,500000,20104,1,300,"20103,20102,20101,40043,40042,40041,","1,1,1,3,1,3,",物理防御+13%
11316,高级物防,656,4408,物理防御,1400,36,紫,Icon/20103wulifangyu_zi_64,500000,20104,1,300,"20103,20102,20101,40043,40041,","1,1,1,4,4,",物理防御+14%
11317,高级物防,712,5064,物理防御,1500,37,紫,Icon/20103wulifangyu_zi_64,500000,20104,1,300,"20103,20102,20101,40043,","1,1,1,5,",物理防御+15%
11318,高级物防,768,5776,物理防御,1600,38,紫,Icon/20103wulifangyu_zi_64,500000,20104,1,300,"20103,20102,20101,40043,40042,40041,","1,1,1,5,1,2,",物理防御+16%
11319,高级物防,824,6544,物理防御,1700,39,紫,Icon/20103wulifangyu_zi_64,500000,20104,1,300,"20103,20102,20101,40043,40042,","1,1,1,6,1,",物理防御+17%
11320,高级物防,880,7368,物理防御,1800,40,紫,Icon/20103wulifangyu_zi_64,500000,20104,1,300,"20103,20102,20101,40043,40041,","1,1,1,7,3,",物理防御+18%
11321,高级物防,944,8248,物理防御,1920,42,紫,Icon/20103wulifangyu_zi_64,500000,20104,1,300,"20103,20102,20101,40043,40041,","1,1,1,8,2,",物理防御+19.2%
11322,高级物防,1008,9192,物理防御,2040,43,紫,Icon/20103wulifangyu_zi_64,500000,20104,1,300,"20103,20102,20101,40043,40041,","1,1,1,9,1,",物理防御+20.4%
11323,高级物防,1072,10200,物理防御,2160,44,紫,Icon/20103wulifangyu_zi_64,500000,20104,1,300,"20103,20102,20101,40043,40041,","1,1,1,10,2,",物理防御+21.6%
11324,高级物防,1136,11272,物理防御,2280,45,紫,Icon/20103wulifangyu_zi_64,500000,20104,1,300,"20103,20102,20101,40043,40041,","1,1,1,11,2,",物理防御+22.8%
11325,高级物防,1200,12408,物理防御,2400,46,紫,Icon/20103wulifangyu_zi_64,500000,20104,1,300,"20103,20102,20101,40043,40041,","1,1,1,12,4,",物理防御+24%
11326,高级物防,1272,13608,物理防御,2520,48,紫,Icon/20103wulifangyu_zi_64,500000,20104,1,300,"20103,20102,20101,40043,40042,40041,","1,1,1,13,1,1,",物理防御+25.2%
11327,高级物防,1344,14880,物理防御,2640,49,紫,Icon/20103wulifangyu_zi_64,500000,20104,1,300,"20103,20102,20101,40043,40042,40041,","1,1,1,14,1,3,",物理防御+26.4%
11328,高级物防,1416,16224,物理防御,2760,50,紫,Icon/20103wulifangyu_zi_64,500000,20104,1,300,"20103,20102,20101,40043,40041,","1,1,1,16,2,",物理防御+27.6%
11329,高级物防,1488,17640,物理防御,2880,51,紫,Icon/20103wulifangyu_zi_64,500000,20104,1,300,"20103,20102,20101,40043,40042,40041,","1,1,1,17,1,1,",物理防御+28.8%
11330,高级物防,1560,19128,物理防御,3000,52,紫,Icon/20103wulifangyu_zi_64,500000,20104,1,300,"20103,20102,20101,40043,40041,","1,1,1,19,1,",物理防御+30%
#法攻,,,,,,,,,,,,,,,
12101,初级法攻,9,-1,法术攻击,50,10,绿,Icon/20111fashugongji_lv_64,100000,20112,1,100,"20111,","1,",法术攻击+0.5%
12102,初级法攻,16,9,法术攻击,65,12,绿,Icon/20111fashugongji_lv_64,100000,20112,1,100,"20111,","1,",法术攻击+0.65%
12103,初级法攻,24,25,法术攻击,80,14,绿,Icon/20111fashugongji_lv_64,100000,20112,1,100,"20111,","1,",法术攻击+0.8%
12104,初级法攻,32,49,法术攻击,95,16,绿,Icon/20111fashugongji_lv_64,100000,20112,1,100,"20111,","1,",法术攻击+0.95%
12105,初级法攻,40,81,法术攻击,112,18,绿,Icon/20111fashugongji_lv_64,100000,20112,1,100,"20111,","1,",法术攻击+1.12%
12106,初级法攻,49,121,法术攻击,130,20,绿,Icon/20111fashugongji_lv_64,100000,20112,1,100,"20111,40041,","1,1,",法术攻击+1.3%
12107,初级法攻,60,170,法术攻击,147,22,绿,Icon/20111fashugongji_lv_64,100000,20112,1,100,"20111,40041,","1,1,",法术攻击+1.47%
12108,初级法攻,69,230,法术攻击,165,24,绿,Icon/20111fashugongji_lv_64,100000,20112,1,100,"20111,40041,","1,2,",法术攻击+1.65%
12109,初级法攻,80,299,法术攻击,182,26,绿,Icon/20111fashugongji_lv_64,100000,20112,1,100,"20111,40041,","1,2,",法术攻击+1.82%
12110,初级法攻,89,379,法术攻击,200,28,绿,Icon/20111fashugongji_lv_64,100000,20112,1,100,"20111,40041,","1,3,",法术攻击+2%
12111,初级法攻,101,468,法术攻击,225,30,绿,Icon/20111fashugongji_lv_64,100000,20112,1,100,"20111,40041,","1,4,",法术攻击+2.25%
12112,初级法攻,113,569,法术攻击,250,32,绿,Icon/20111fashugongji_lv_64,100000,20112,1,100,"20111,40042,","1,1,",法术攻击+2.5%
12113,初级法攻,125,682,法术攻击,275,34,绿,Icon/20111fashugongji_lv_64,100000,20112,1,100,"20111,40042,40041,","1,1,1,",法术攻击+2.75%
12114,初级法攻,137,807,法术攻击,300,36,绿,Icon/20111fashugongji_lv_64,100000,20112,1,100,"20111,40042,40041,","1,1,3,",法术攻击+3%
12115,初级法攻,149,944,法术攻击,325,38,绿,Icon/20111fashugongji_lv_64,100000,20112,1,100,"20111,40042,40041,","1,1,4,",法术攻击+3.25%
12116,初级法攻,164,1093,法术攻击,350,40,绿,Icon/20111fashugongji_lv_64,100000,20112,1,100,"20111,40043,","1,1,",法术攻击+3.5%
12117,初级法攻,177,1257,法术攻击,375,42,绿,Icon/20111fashugongji_lv_64,100000,20112,1,100,"20111,40043,40041,","1,1,2,",法术攻击+3.75%
12118,初级法攻,192,1434,法术攻击,400,44,绿,Icon/20111fashugongji_lv_64,100000,20112,1,100,"20111,40043,40041,","1,1,4,",法术攻击+4%
12119,初级法攻,205,1626,法术攻击,425,46,绿,Icon/20111fashugongji_lv_64,100000,20112,1,100,"20111,40043,40042,40041,","1,1,1,1,",法术攻击+4.25%
12120,初级法攻,220,1831,法术攻击,450,48,绿,Icon/20111fashugongji_lv_64,100000,20112,1,100,"20111,40043,40042,40041,","1,1,1,3,",法术攻击+4.5%
12121,初级法攻,236,2051,法术攻击,480,50,绿,Icon/20111fashugongji_lv_64,100000,20112,1,100,"20111,40043,","1,2,",法术攻击+4.8%
12122,初级法攻,252,2287,法术攻击,510,52,绿,Icon/20111fashugongji_lv_64,100000,20112,1,100,"20111,40043,40041,","1,2,2,",法术攻击+5.1%
12123,初级法攻,268,2539,法术攻击,540,54,绿,Icon/20111fashugongji_lv_64,100000,20112,1,100,"20111,40043,40042,","1,2,1,",法术攻击+5.4%
12124,初级法攻,284,2807,法术攻击,570,56,绿,Icon/20111fashugongji_lv_64,100000,20112,1,100,"20111,40043,40042,40041,","1,2,1,3,",法术攻击+5.7%
12125,初级法攻,300,3091,法术攻击,600,58,绿,Icon/20111fashugongji_lv_64,100000,20112,1,100,"20111,40043,","1,3,",法术攻击+6%
12126,初级法攻,317,3391,法术攻击,630,60,绿,Icon/20111fashugongji_lv_64,100000,20112,1,100,"20111,40043,40041,","1,3,3,",法术攻击+6.3%
12127,初级法攻,336,3708,法术攻击,660,62,绿,Icon/20111fashugongji_lv_64,100000,20112,1,100,"20111,40043,40042,40041,","1,3,1,2,",法术攻击+6.6%
12128,初级法攻,353,4044,法术攻击,690,64,绿,Icon/20111fashugongji_lv_64,100000,20112,1,100,"20111,40043,","1,4,",法术攻击+6.9%
12129,初级法攻,372,4397,法术攻击,720,66,绿,Icon/20111fashugongji_lv_64,100000,20112,1,100,"20111,40043,40041,","1,4,3,",法术攻击+7.2%
12130,初级法攻,389,4769,法术攻击,750,68,绿,Icon/20111fashugongji_lv_64,100000,20112,1,100,"20111,40043,40042,40041,","1,4,1,2,",法术攻击+7.5%
12201,中级法攻,20,-1,法术攻击,100,20,蓝,Icon/20112fashugongji_lan_64,300000,20113,1,200,"20112,20111,","1,1,",法术攻击+1%
12202,中级法攻,32,20,法术攻击,130,22,蓝,Icon/20112fashugongji_lan_64,300000,20113,1,200,"20112,20111,","1,1,",法术攻击+1.3%
12203,中级法攻,48,52,法术攻击,160,24,蓝,Icon/20112fashugongji_lan_64,300000,20113,1,200,"20112,20111,","1,1,",法术攻击+1.6%
12204,中级法攻,64,100,法术攻击,190,26,蓝,Icon/20112fashugongji_lan_64,300000,20113,1,200,"20112,20111,40041,","1,1,1,",法术攻击+1.9%
12205,中级法攻,80,164,法术攻击,225,28,蓝,Icon/20112fashugongji_lan_64,300000,20113,1,200,"20112,20111,40041,","1,1,1,",法术攻击+2.25%
12206,中级法攻,100,244,法术攻击,260,30,蓝,Icon/20112fashugongji_lan_64,300000,20113,1,200,"20112,20111,40041,","1,1,2,",法术攻击+2.6%
12207,中级法攻,120,344,法术攻击,295,32,蓝,Icon/20112fashugongji_lan_64,300000,20113,1,200,"20112,20111,40041,","1,1,3,",法术攻击+2.95%
12208,中级法攻,140,464,法术攻击,330,34,蓝,Icon/20112fashugongji_lan_64,300000,20113,1,200,"20112,20111,40041,","1,1,4,",法术攻击+3.3%
12209,中级法攻,160,604,法术攻击,365,36,蓝,Icon/20112fashugongji_lan_64,300000,20113,1,200,"20112,20111,40042,40041,","1,1,1,1,",法术攻击+3.65%
12210,中级法攻,180,764,法术攻击,400,38,蓝,Icon/20112fashugongji_lan_64,300000,20113,1,200,"20112,20111,40042,40041,","1,1,1,2,",法术攻击+4%
12211,中级法攻,204,944,法术攻击,450,40,蓝,Icon/20112fashugongji_lan_64,300000,20113,1,200,"20112,20111,40042,40041,","1,1,1,4,",法术攻击+4.5%
12212,中级法攻,228,1148,法术攻击,500,42,蓝,Icon/20112fashugongji_lan_64,300000,20113,1,200,"20112,20111,40043,40041,","1,1,1,1,",法术攻击+5%
12213,中级法攻,252,1376,法术攻击,550,44,蓝,Icon/20112fashugongji_lan_64,300000,20113,1,200,"20112,20111,40043,40041,","1,1,1,3,",法术攻击+5.5%
12214,中级法攻,276,1628,法术攻击,600,46,蓝,Icon/20112fashugongji_lan_64,300000,20113,1,200,"20112,20111,40043,40042,40041,","1,1,1,1,1,",法术攻击+6%
12215,中级法攻,300,1904,法术攻击,650,48,蓝,Icon/20112fashugongji_lan_64,300000,20113,1,200,"20112,20111,40043,40042,40041,","1,1,1,1,4,",法术攻击+6.5%
12216,中级法攻,328,2204,法术攻击,700,50,蓝,Icon/20112fashugongji_lan_64,300000,20113,1,200,"20112,20111,40043,40041,","1,1,2,2,",法术攻击+7%
12217,中级法攻,356,2532,法术攻击,750,52,蓝,Icon/20112fashugongji_lan_64,300000,20113,1,200,"20112,20111,40043,40042,","1,1,2,1,",法术攻击+7.5%
12218,中级法攻,384,2888,法术攻击,800,54,蓝,Icon/20112fashugongji_lan_64,300000,20113,1,200,"20112,20111,40043,40042,40041,","1,1,2,1,3,",法术攻击+8%
12219,中级法攻,412,3272,法术攻击,850,56,蓝,Icon/20112fashugongji_lan_64,300000,20113,1,200,"20112,20111,40043,40041,","1,1,3,2,",法术攻击+8.5%
12220,中级法攻,440,3684,法术攻击,900,58,蓝,Icon/20112fashugongji_lan_64,300000,20113,1,200,"20112,20111,40043,40042,40041,","1,1,3,1,1,",法术攻击+9%
12221,中级法攻,472,4124,法术攻击,960,60,蓝,Icon/20112fashugongji_lan_64,300000,20113,1,200,"20112,20111,40043,40041,","1,1,4,1,",法术攻击+9.6%
12222,中级法攻,504,4596,法术攻击,1020,62,蓝,Icon/20112fashugongji_lan_64,300000,20113,1,200,"20112,20111,40043,40042,","1,1,4,1,",法术攻击+10.2%
12223,中级法攻,536,5100,法术攻击,1080,64,蓝,Icon/20112fashugongji_lan_64,300000,20113,1,200,"20112,20111,40043,40041,","1,1,5,1,",法术攻击+10.8%
12224,中级法攻,568,5636,法术攻击,1140,66,蓝,Icon/20112fashugongji_lan_64,300000,20113,1,200,"20112,20111,40043,40042,40041,","1,1,5,1,1,",法术攻击+11.4%
12225,中级法攻,600,6204,法术攻击,1200,68,蓝,Icon/20112fashugongji_lan_64,300000,20113,1,200,"20112,20111,40043,40041,","1,1,6,2,",法术攻击+12%
12226,中级法攻,636,6804,法术攻击,1260,70,蓝,Icon/20112fashugongji_lan_64,300000,20113,1,200,"20112,20111,40043,40042,40041,","1,1,6,1,3,",法术攻击+12.6%
12227,中级法攻,672,7440,法术攻击,1320,72,蓝,Icon/20112fashugongji_lan_64,300000,20113,1,200,"20112,20111,40043,40041,","1,1,7,4,",法术攻击+13.2%
12228,中级法攻,708,8112,法术攻击,1380,74,蓝,Icon/20112fashugongji_lan_64,300000,20113,1,200,"20112,20111,40043,40041,","1,1,8,1,",法术攻击+13.8%
12229,中级法攻,744,8820,法术攻击,1440,76,蓝,Icon/20112fashugongji_lan_64,300000,20113,1,200,"20112,20111,40043,40042,40041,","1,1,8,1,3,",法术攻击+14.4%
12230,中级法攻,780,9564,法术攻击,1500,78,蓝,Icon/20112fashugongji_lan_64,300000,20113,1,200,"20112,20111,40043,40042,","1,1,9,1,",法术攻击+15%
12301,高级法攻,40,-1,法术攻击,200,30,紫,Icon/20113fashugongji_zi_64,500000,20114,1,300,"20113,20112,20111,","1,1,1,",法术攻击+2%
12302,高级法攻,64,40,法术攻击,260,32,紫,Icon/20113fashugongji_zi_64,500000,20114,1,300,"20113,20112,20111,","1,1,1,",法术攻击+2.6%
12303,高级法攻,96,104,法术攻击,320,34,紫,Icon/20113fashugongji_zi_64,500000,20114,1,300,"20113,20112,20111,40041,","1,1,1,1,",法术攻击+3.2%
12304,高级法攻,128,200,法术攻击,380,36,紫,Icon/20113fashugongji_zi_64,500000,20114,1,300,"20113,20112,20111,40041,","1,1,1,2,",法术攻击+3.8%
12305,高级法攻,160,328,法术攻击,450,38,紫,Icon/20113fashugongji_zi_64,500000,20114,1,300,"20113,20112,20111,40041,","1,1,1,3,",法术攻击+4.5%
12306,高级法攻,200,488,法术攻击,520,40,紫,Icon/20113fashugongji_zi_64,500000,20114,1,300,"20113,20112,20111,40041,","1,1,1,4,",法术攻击+5.2%
12307,高级法攻,240,688,法术攻击,590,42,紫,Icon/20113fashugongji_zi_64,500000,20114,1,300,"20113,20112,20111,40042,40041,","1,1,1,1,1,",法术攻击+5.9%
12308,高级法攻,280,928,法术攻击,660,44,紫,Icon/20113fashugongji_zi_64,500000,20114,1,300,"20113,20112,20111,40042,40041,","1,1,1,1,4,",法术攻击+6.6%
12309,高级法攻,320,1208,法术攻击,730,46,紫,Icon/20113fashugongji_zi_64,500000,20114,1,300,"20113,20112,20111,40043,40041,","1,1,1,1,2,",法术攻击+7.3%
12310,高级法攻,360,1528,法术攻击,800,48,紫,Icon/20113fashugongji_zi_64,500000,20114,1,300,"20113,20112,20111,40043,40042,","1,1,1,1,1,",法术攻击+8%
12311,高级法攻,408,1888,法术攻击,900,50,紫,Icon/20113fashugongji_zi_64,500000,20114,1,300,"20113,20112,20111,40043,40042,40041,","1,1,1,1,1,3,",法术攻击+9%
12312,高级法攻,456,2296,法术攻击,1000,52,紫,Icon/20113fashugongji_zi_64,500000,20114,1,300,"20113,20112,20111,40043,40041,","1,1,1,2,2,",法术攻击+10%
12313,高级法攻,504,2752,法术攻击,1100,54,紫,Icon/20113fashugongji_zi_64,500000,20114,1,300,"20113,20112,20111,40043,40042,40041,","1,1,1,2,1,2,",法术攻击+11%
12314,高级法攻,552,3256,法术攻击,1200,56,紫,Icon/20113fashugongji_zi_64,500000,20114,1,300,"20113,20112,20111,40043,40041,","1,1,1,3,2,",法术攻击+12%
12315,高级法攻,600,3808,法术攻击,1300,58,紫,Icon/20113fashugongji_zi_64,500000,20114,1,300,"20113,20112,20111,40043,40042,40041,","1,1,1,3,1,3,",法术攻击+13%
12316,高级法攻,656,4408,法术攻击,1400,60,紫,Icon/20113fashugongji_zi_64,500000,20114,1,300,"20113,20112,20111,40043,40041,","1,1,1,4,4,",法术攻击+14%
12317,高级法攻,712,5064,法术攻击,1500,62,紫,Icon/20113fashugongji_zi_64,500000,20114,1,300,"20113,20112,20111,40043,","1,1,1,5,",法术攻击+15%
12318,高级法攻,768,5776,法术攻击,1600,64,紫,Icon/20113fashugongji_zi_64,500000,20114,1,300,"20113,20112,20111,40043,40042,40041,","1,1,1,5,1,2,",法术攻击+16%
12319,高级法攻,824,6544,法术攻击,1700,66,紫,Icon/20113fashugongji_zi_64,500000,20114,1,300,"20113,20112,20111,40043,40042,","1,1,1,6,1,",法术攻击+17%
12320,高级法攻,880,7368,法术攻击,1800,68,紫,Icon/20113fashugongji_zi_64,500000,20114,1,300,"20113,20112,20111,40043,40041,","1,1,1,7,3,",法术攻击+18%
12321,高级法攻,944,8248,法术攻击,1920,70,紫,Icon/20113fashugongji_zi_64,500000,20114,1,300,"20113,20112,20111,40043,40041,","1,1,1,8,2,",法术攻击+19.2%
