Table:CsvItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tid,name:s,type:ItemType,max_num,desc:s,icon_path:s,icon_path_s:s,is_sell:b,sell_price,display_color:ItemColor,para1,para2,para3,sort_order,need_level,is_use:b,equip_type:EquipType,equip_limited_lv,equip_main_attr0:AttrType,equip_standard_value0,equip_inc_value0,equip_main_attr1:AttrType,equip_standard_value1,equip_inc_value1,equip_side_attr:AttrType,can_upgrade:b,occupation_type:OccupationType,addAttr1,Probability1,addAttr2,Probability2,punch_cost_id:a,punch_cost_num:a,punch_num,equip_grade,extraction_cost,appriasal_cost
910002,部落徽记碎片,装备碎片,999999,集齐10个可以合成相应装备,Icon/buluohuiji,,1,100,蓝,900002,10,,0,1,1,饰品,1,,,,,,,,1,全部,,,,,,,,,,
910003,棍子上的胡萝卜碎片,装备碎片,999999,集齐10个可以合成相应装备,Icon/gunzishangdehuluobo,,1,100,绿,900003,10,,0,1,1,饰品,1,,,,,,,,1,全部,,,,,,,,,,
910004,点金石碎片,装备碎片,999999,集齐10个可以合成相应装备,Icon/dianjinshi,,1,100,绿,900004,10,,0,1,1,饰品,1,,,,,,,,1,全部,,,,,,,,,,
910005,潮汐咒符碎片,装备碎片,999999,集齐10个可以合成相应装备,Icon/chaoxizhoufu,,1,100,绿,900005,10,,0,1,1,饰品,1,,,,,,,,1,全部,,,,,,,,,,
#,六魔包碎片,装备碎片,999999,集齐10个可以合成相应装备,Icon/liumobao,,1,100,蓝,#,10,,0,1,1,饰品,1,,,,,,,,1,全部,,,,,,,,,,
910007,生命十字章碎片,装备碎片,999999,集齐10个可以合成相应装备,Icon/shengmingshizizhang,,1,100,蓝,900007,10,,0,1,1,饰品,1,,,,,,,,1,全部,,,,,,,,,,
910008,短暂能量护符碎片,装备碎片,999999,集齐20个可以合成相应装备,Icon/duanzannenglianghufu,,1,100,紫,900008,20,,0,1,1,饰品,1,,,,,,,,1,全部,,,,,,,,,,
910009,龙牙饰物碎片,装备碎片,999999,集齐20个可以合成相应装备,Icon/longyashiwu,,1,100,紫,900009,20,,0,1,1,饰品,1,,,,,,,,1,全部,,,,,,,,,,
910010,奈萨里奥之泪碎片,装备碎片,999999,集齐20个可以合成相应装备,Icon/naisaliaozhilei,,1,100,紫,900010,20,,0,1,1,饰品,1,,,,,,,,1,全部,,,,,,,,,,
910011,斯泰林的甲壳虫碎片,装备碎片,999999,集齐20个可以合成相应装备,Icon/sitailindejiachongke,,1,100,紫,900011,20,,0,1,1,饰品,1,,,,,,,,1,全部,,,,,,,,,,
910012,伊兰尼库斯精华碎片,装备碎片,999999,集齐10个可以合成相应装备,Icon/yilannikusijinghua,,1,100,蓝,900012,10,,0,1,1,饰品,1,,,,,,,,1,全部,,,,,,,,,,
#以下是橙武,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109010,霜之哀伤,装备,1,0,Icon/shuangzhiaishang,,1,2000,橙,,,,0,1,1,武器,1,攻击,300,30,,,,,1,全部,,,,,,25,5,50,25,
109020,堕落的灰烬使者,装备,1,0,Icon/huijinshizhe,,1,2000,橙,,,,0,1,1,武器,1,攻击,300,30,,,,,1,全部,,,,,,25,5,50,25,
109030,祈福,装备,1,0,Icon/qifu,,1,2000,橙,,,,0,1,1,武器,1,攻击,300,30,,,,,1,全部,,,,,,25,5,50,25,
109040,守护者之杖,装备,1,0,Icon/shouhuzhezhizhang,,1,2000,橙,,,,0,1,1,武器,1,攻击,300,30,,,,,1,全部,,,,,,25,5,50,25,
109050,毁灭之锤,装备,1,0,Icon/huimiezhichui,,1,2000,橙,,,,0,1,1,武器,1,攻击,300,30,,,,,1,全部,,,,,,25,5,50,25,
109060,吞噬者法杖,装备,1,0,Icon/tunshizhefazhang,,1,2000,橙,,,,0,1,1,武器,1,攻击,300,30,,,,,1,全部,,,,,,25,5,50,25,
109070,炎魔之手,装备,1,0,Icon/yanmozhishou,,1,2000,橙,,,,0,1,1,武器,1,攻击,300,30,,,,,1,全部,,,,,,25,5,50,25,
109080,守护者长弓,装备,1,0,Icon/kaihuagong,,1,2000,橙,,,,0,1,1,武器,1,攻击,300,30,,,,,1,全部,,,,,,25,5,50,25,
109090,逐风者之剑,装备,1,0,Icon/zhufengzhezhufuzhijian,,1,2000,橙,,,,0,1,1,武器,1,攻击,300,30,,,,,1,全部,,,,,,25,5,50,25,
109100,埃辛诺斯战刃,装备,1,0,Icon/aixinnuosizhanren,,1,2000,橙,,,,0,1,1,武器,1,攻击,300,30,,,,,1,全部,,,,,,25,5,50,25,
109011,霜之哀伤,装备,1,0,Icon/shuangzhiaishang,,1,2000,橙,,,,0,1,1,武器,1,攻击,480,30,,,,,1,全部,,,,,,25,5,50,25,
109021,堕落的灰烬使者,装备,1,0,Icon/huijinshizhe,,1,2000,橙,,,,0,1,1,武器,1,攻击,480,30,,,,,1,全部,,,,,,25,5,50,25,
109031,祈福,装备,1,0,Icon/qifu,,1,2000,橙,,,,0,1,1,武器,1,攻击,480,30,,,,,1,全部,,,,,,25,5,50,25,
109041,守护者之杖,装备,1,0,Icon/shouhuzhezhizhang,,1,2000,橙,,,,0,1,1,武器,1,攻击,480,30,,,,,1,全部,,,,,,25,5,50,25,
109051,毁灭之锤,装备,1,0,Icon/huimiezhichui,,1,2000,橙,,,,0,1,1,武器,1,攻击,480,30,,,,,1,全部,,,,,,25,5,50,25,
109061,吞噬者法杖,装备,1,0,Icon/tunshizhefazhang,,1,2000,橙,,,,0,1,1,武器,1,攻击,480,30,,,,,1,全部,,,,,,25,5,50,25,
109071,炎魔之手,装备,1,0,Icon/yanmozhishou,,1,2000,橙,,,,0,1,1,武器,1,攻击,480,30,,,,,1,全部,,,,,,25,5,50,25,
109081,守护者长弓,装备,1,0,Icon/kaihuagong,,1,2000,橙,,,,0,1,1,武器,1,攻击,480,30,,,,,1,全部,,,,,,25,5,50,25,
109091,逐风者之剑,装备,1,0,Icon/zhufengzhezhufuzhijian,,1,2000,橙,,,,0,1,1,武器,1,攻击,480,30,,,,,1,全部,,,,,,25,5,50,25,
109101,埃辛诺斯战刃,装备,1,0,Icon/aixinnuosizhanren,,1,2000,橙,,,,0,1,1,武器,1,攻击,480,30,,,,,1,全部,,,,,,25,5,50,25,
109012,霜之哀伤,装备,1,0,Icon/shuangzhiaishang,,1,2000,橙,,,,0,1,1,武器,1,攻击,700,30,,,,,1,全部,,,,,,25,5,50,25,
109022,堕落的灰烬使者,装备,1,0,Icon/huijinshizhe,,1,2000,橙,,,,0,1,1,武器,1,攻击,700,30,,,,,1,全部,,,,,,25,5,50,25,
109032,祈福,装备,1,0,Icon/qifu,,1,2000,橙,,,,0,1,1,武器,1,攻击,700,30,,,,,1,全部,,,,,,25,5,50,25,
109042,守护者之杖,装备,1,0,Icon/shouhuzhezhizhang,,1,2000,橙,,,,0,1,1,武器,1,攻击,700,30,,,,,1,全部,,,,,,25,5,50,25,
109052,毁灭之锤,装备,1,0,Icon/huimiezhichui,,1,2000,橙,,,,0,1,1,武器,1,攻击,700,30,,,,,1,全部,,,,,,25,5,50,25,
109062,吞噬者法杖,装备,1,0,Icon/tunshizhefazhang,,1,2000,橙,,,,0,1,1,武器,1,攻击,700,30,,,,,1,全部,,,,,,25,5,50,25,
109072,炎魔之手,装备,1,0,Icon/yanmozhishou,,1,2000,橙,,,,0,1,1,武器,1,攻击,700,30,,,,,1,全部,,,,,,25,5,50,25,
109082,守护者长弓,装备,1,0,Icon/kaihuagong,,1,2000,橙,,,,0,1,1,武器,1,攻击,700,30,,,,,1,全部,,,,,,25,5,50,25,
109092,逐风者之剑,装备,1,0,Icon/zhufengzhezhufuzhijian,,1,2000,橙,,,,0,1,1,武器,1,攻击,700,30,,,,,1,全部,,,,,,25,5,50,25,
109102,埃辛诺斯战刃,装备,1,0,Icon/aixinnuosizhanren,,1,2000,橙,,,,0,1,1,武器,1,攻击,700,30,,,,,1,全部,,,,,,25,5,50,25,
109013,霜之哀伤,装备,1,0,Icon/shuangzhiaishang,,1,2000,橙,,,,0,1,1,武器,1,攻击,960,30,,,,,1,全部,,,,,,25,5,50,25,
109023,堕落的灰烬使者,装备,1,0,Icon/huijinshizhe,,1,2000,橙,,,,0,1,1,武器,1,攻击,960,30,,,,,1,全部,,,,,,25,5,50,25,
109033,祈福,装备,1,0,Icon/qifu,,1,2000,橙,,,,0,1,1,武器,1,攻击,960,30,,,,,1,全部,,,,,,25,5,50,25,
109043,守护者之杖,装备,1,0,Icon/shouhuzhezhizhang,,1,2000,橙,,,,0,1,1,武器,1,攻击,960,30,,,,,1,全部,,,,,,25,5,50,25,
109053,毁灭之锤,装备,1,0,Icon/huimiezhichui,,1,2000,橙,,,,0,1,1,武器,1,攻击,960,30,,,,,1,全部,,,,,,25,5,50,25,
109063,吞噬者法杖,装备,1,0,Icon/tunshizhefazhang,,1,2000,橙,,,,0,1,1,武器,1,攻击,960,30,,,,,1,全部,,,,,,25,5,50,25,
109073,炎魔之手,装备,1,0,Icon/yanmozhishou,,1,2000,橙,,,,0,1,1,武器,1,攻击,960,30,,,,,1,全部,,,,,,25,5,50,25,
109083,守护者长弓,装备,1,0,Icon/kaihuagong,,1,2000,橙,,,,0,1,1,武器,1,攻击,960,30,,,,,1,全部,,,,,,25,5,50,25,
109093,逐风者之剑,装备,1,0,Icon/zhufengzhezhufuzhijian,,1,2000,橙,,,,0,1,1,武器,1,攻击,960,30,,,,,1,全部,,,,,,25,5,50,25,
109103,埃辛诺斯战刃,装备,1,0,Icon/aixinnuosizhanren,,1,2000,橙,,,,0,1,1,武器,1,攻击,960,30,,,,,1,全部,,,,,,25,5,50,25,
109014,霜之哀伤,装备,1,0,Icon/shuangzhiaishang,,1,2000,橙,,,,0,1,1,武器,1,攻击,1260,30,,,,,1,全部,,,,,,25,5,50,25,
109024,堕落的灰烬使者,装备,1,0,Icon/huijinshizhe,,1,2000,橙,,,,0,1,1,武器,1,攻击,1260,30,,,,,1,全部,,,,,,25,5,50,25,
109034,祈福,装备,1,0,Icon/qifu,,1,2000,橙,,,,0,1,1,武器,1,攻击,1260,30,,,,,1,全部,,,,,,25,5,50,25,
109044,守护者之杖,装备,1,0,Icon/shouhuzhezhizhang,,1,2000,橙,,,,0,1,1,武器,1,攻击,1260,30,,,,,1,全部,,,,,,25,5,50,25,
109054,毁灭之锤,装备,1,0,Icon/huimiezhichui,,1,2000,橙,,,,0,1,1,武器,1,攻击,1260,30,,,,,1,全部,,,,,,25,5,50,25,
109064,吞噬者法杖,装备,1,0,Icon/tunshizhefazhang,,1,2000,橙,,,,0,1,1,武器,1,攻击,1260,30,,,,,1,全部,,,,,,25,5,50,25,
109074,炎魔之手,装备,1,0,Icon/yanmozhishou,,1,2000,橙,,,,0,1,1,武器,1,攻击,1260,30,,,,,1,全部,,,,,,25,5,50,25,
109084,守护者长弓,装备,1,0,Icon/kaihuagong,,1,2000,橙,,,,0,1,1,武器,1,攻击,1260,30,,,,,1,全部,,,,,,25,5,50,25,
109094,逐风者之剑,装备,1,0,Icon/zhufengzhezhufuzhijian,,1,2000,橙,,,,0,1,1,武器,1,攻击,1260,30,,,,,1,全部,,,,,,25,5,50,25,
109104,埃辛诺斯战刃,装备,1,0,Icon/aixinnuosizhanren,,1,2000,橙,,,,0,1,1,武器,1,攻击,1260,30,,,,,1,全部,,,,,,25,5,50,25,
109015,霜之哀伤,装备,1,0,Icon/shuangzhiaishang,,1,2000,橙,,,,0,1,1,武器,1,攻击,1600,30,,,,,1,全部,,,,,,25,5,50,25,
109025,堕落的灰烬使者,装备,1,0,Icon/huijinshizhe,,1,2000,橙,,,,0,1,1,武器,1,攻击,1600,30,,,,,1,全部,,,,,,25,5,50,25,
109035,祈福,装备,1,0,Icon/qifu,,1,2000,橙,,,,0,1,1,武器,1,攻击,1600,30,,,,,1,全部,,,,,,25,5,50,25,
109045,守护者之杖,装备,1,0,Icon/shouhuzhezhizhang,,1,2000,橙,,,,0,1,1,武器,1,攻击,1600,30,,,,,1,全部,,,,,,25,5,50,25,
109055,毁灭之锤,装备,1,0,Icon/huimiezhichui,,1,2000,橙,,,,0,1,1,武器,1,攻击,1600,30,,,,,1,全部,,,,,,25,5,50,25,
109065,吞噬者法杖,装备,1,0,Icon/tunshizhefazhang,,1,2000,橙,,,,0,1,1,武器,1,攻击,1600,30,,,,,1,全部,,,,,,25,5,50,25,
109075,炎魔之手,装备,1,0,Icon/yanmozhishou,,1,2000,橙,,,,0,1,1,武器,1,攻击,1600,30,,,,,1,全部,,,,,,25,5,50,25,
109085,守护者长弓,装备,1,0,Icon/kaihuagong,,1,2000,橙,,,,0,1,1,武器,1,攻击,1600,30,,,,,1,全部,,,,,,25,5,50,25,
109095,逐风者之剑,装备,1,0,Icon/zhufengzhezhufuzhijian,,1,2000,橙,,,,0,1,1,武器,1,攻击,1600,30,,,,,1,全部,,,,,,25,5,50,25,
109105,埃辛诺斯战刃,装备,1,0,Icon/aixinnuosizhanren,,1,2000,橙,,,,0,1,1,武器,1,攻击,1600,30,,,,,1,全部,,,,,,25,5,50,25,
109016,霜之哀伤,装备,1,0,Icon/shuangzhiaishang,,1,2000,橙,,,,0,1,1,武器,1,攻击,1990,30,,,,,1,全部,,,,,,25,5,50,25,
109026,堕落的灰烬使者,装备,1,0,Icon/huijinshizhe,,1,2000,橙,,,,0,1,1,武器,1,攻击,1990,30,,,,,1,全部,,,,,,25,5,50,25,
109036,祈福,装备,1,0,Icon/qifu,,1,2000,橙,,,,0,1,1,武器,1,攻击,1990,30,,,,,1,全部,,,,,,25,5,50,25,
109046,守护者之杖,装备,1,0,Icon/shouhuzhezhizhang,,1,2000,橙,,,,0,1,1,武器,1,攻击,1990,30,,,,,1,全部,,,,,,25,5,50,25,
109056,毁灭之锤,装备,1,0,Icon/huimiezhichui,,1,2000,橙,,,,0,1,1,武器,1,攻击,1990,30,,,,,1,全部,,,,,,25,5,50,25,
109066,吞噬者法杖,装备,1,0,Icon/tunshizhefazhang,,1,2000,橙,,,,0,1,1,武器,1,攻击,1990,30,,,,,1,全部,,,,,,25,5,50,25,
109076,炎魔之手,装备,1,0,Icon/yanmozhishou,,1,2000,橙,,,,0,1,1,武器,1,攻击,1990,30,,,,,1,全部,,,,,,25,5,50,25,
109086,守护者长弓,装备,1,0,Icon/kaihuagong,,1,2000,橙,,,,0,1,1,武器,1,攻击,1990,30,,,,,1,全部,,,,,,25,5,50,25,
109096,逐风者之剑,装备,1,0,Icon/zhufengzhezhufuzhijian,,1,2000,橙,,,,0,1,1,武器,1,攻击,1990,30,,,,,1,全部,,,,,,25,5,50,25,
109106,埃辛诺斯战刃,装备,1,0,Icon/aixinnuosizhanren,,1,2000,橙,,,,0,1,1,武器,1,攻击,1990,30,,,,,1,全部,,,,,,25,5,50,25,
109017,霜之哀伤,装备,1,0,Icon/shuangzhiaishang,,1,2000,橙,,,,0,1,1,武器,1,攻击,2430,30,,,,,1,全部,,,,,,25,5,50,25,
109027,堕落的灰烬使者,装备,1,0,Icon/huijinshizhe,,1,2000,橙,,,,0,1,1,武器,1,攻击,2430,30,,,,,1,全部,,,,,,25,5,50,25,
109037,祈福,装备,1,0,Icon/qifu,,1,2000,橙,,,,0,1,1,武器,1,攻击,2430,30,,,,,1,全部,,,,,,25,5,50,25,
109047,守护者之杖,装备,1,0,Icon/shouhuzhezhizhang,,1,2000,橙,,,,0,1,1,武器,1,攻击,2430,30,,,,,1,全部,,,,,,25,5,50,25,
109057,毁灭之锤,装备,1,0,Icon/huimiezhichui,,1,2000,橙,,,,0,1,1,武器,1,攻击,2430,30,,,,,1,全部,,,,,,25,5,50,25,
109067,吞噬者法杖,装备,1,0,Icon/tunshizhefazhang,,1,2000,橙,,,,0,1,1,武器,1,攻击,2430,30,,,,,1,全部,,,,,,25,5,50,25,
109077,炎魔之手,装备,1,0,Icon/yanmozhishou,,1,2000,橙,,,,0,1,1,武器,1,攻击,2430,30,,,,,1,全部,,,,,,25,5,50,25,
109087,守护者长弓,装备,1,0,Icon/kaihuagong,,1,2000,橙,,,,0,1,1,武器,1,攻击,2430,30,,,,,1,全部,,,,,,25,5,50,25,
109097,逐风者之剑,装备,1,0,Icon/zhufengzhezhufuzhijian,,1,2000,橙,,,,0,1,1,武器,1,攻击,2430,30,,,,,1,全部,,,,,,25,5,50,25,
109107,埃辛诺斯战刃,装备,1,0,Icon/aixinnuosizhanren,,1,2000,橙,,,,0,1,1,武器,1,攻击,2430,30,,,,,1,全部,,,,,,25,5,50,25,
109018,霜之哀伤,装备,1,0,Icon/shuangzhiaishang,,1,2000,橙,,,,0,1,1,武器,1,攻击,2920,30,,,,,1,全部,,,,,,25,5,50,25,
109028,堕落的灰烬使者,装备,1,0,Icon/huijinshizhe,,1,2000,橙,,,,0,1,1,武器,1,攻击,2920,30,,,,,1,全部,,,,,,25,5,50,25,
109038,祈福,装备,1,0,Icon/qifu,,1,2000,橙,,,,0,1,1,武器,1,攻击,2920,30,,,,,1,全部,,,,,,25,5,50,25,
109048,守护者之杖,装备,1,0,Icon/shouhuzhezhizhang,,1,2000,橙,,,,0,1,1,武器,1,攻击,2920,30,,,,,1,全部,,,,,,25,5,50,25,
109058,毁灭之锤,装备,1,0,Icon/huimiezhichui,,1,2000,橙,,,,0,1,1,武器,1,攻击,2920,30,,,,,1,全部,,,,,,25,5,50,25,
109068,吞噬者法杖,装备,1,0,Icon/tunshizhefazhang,,1,2000,橙,,,,0,1,1,武器,1,攻击,2920,30,,,,,1,全部,,,,,,25,5,50,25,
109078,炎魔之手,装备,1,0,Icon/yanmozhishou,,1,2000,橙,,,,0,1,1,武器,1,攻击,2920,30,,,,,1,全部,,,,,,25,5,50,25,
109088,守护者长弓,装备,1,0,Icon/kaihuagong,,1,2000,橙,,,,0,1,1,武器,1,攻击,2920,30,,,,,1,全部,,,,,,25,5,50,25,
109098,逐风者之剑,装备,1,0,Icon/zhufengzhezhufuzhijian,,1,2000,橙,,,,0,1,1,武器,1,攻击,2920,30,,,,,1,全部,,,,,,25,5,50,25,
109108,埃辛诺斯战刃,装备,1,0,Icon/aixinnuosizhanren,,1,2000,橙,,,,0,1,1,武器,1,攻击,2920,30,,,,,1,全部,,,,,,25,5,50,25,
109019,霜之哀伤,装备,1,0,Icon/shuangzhiaishang,,1,2000,橙,,,,0,1,1,武器,1,攻击,3460,30,,,,,1,全部,,,,,,25,5,50,25,
109029,堕落的灰烬使者,装备,1,0,Icon/huijinshizhe,,1,2000,橙,,,,0,1,1,武器,1,攻击,3460,30,,,,,1,全部,,,,,,25,5,50,25,
109039,祈福,装备,1,0,Icon/qifu,,1,2000,橙,,,,0,1,1,武器,1,攻击,3460,30,,,,,1,全部,,,,,,25,5,50,25,
109049,守护者之杖,装备,1,0,Icon/shouhuzhezhizhang,,1,2000,橙,,,,0,1,1,武器,1,攻击,3460,30,,,,,1,全部,,,,,,25,5,50,25,
109059,毁灭之锤,装备,1,0,Icon/huimiezhichui,,1,2000,橙,,,,0,1,1,武器,1,攻击,3460,30,,,,,1,全部,,,,,,25,5,50,25,
109069,吞噬者法杖,装备,1,0,Icon/tunshizhefazhang,,1,2000,橙,,,,0,1,1,武器,1,攻击,3460,30,,,,,1,全部,,,,,,25,5,50,25,
109079,炎魔之手,装备,1,0,Icon/yanmozhishou,,1,2000,橙,,,,0,1,1,武器,1,攻击,3460,30,,,,,1,全部,,,,,,25,5,50,25,
109089,守护者长弓,装备,1,0,Icon/kaihuagong,,1,2000,橙,,,,0,1,1,武器,1,攻击,3460,30,,,,,1,全部,,,,,,25,5,50,25,
109099,逐风者之剑,装备,1,0,Icon/zhufengzhezhufuzhijian,,1,2000,橙,,,,0,1,1,武器,1,攻击,3460,30,,,,,1,全部,,,,,,25,5,50,25,
109109,埃辛诺斯战刃,装备,1,0,Icon/aixinnuosizhanren,,1,2000,橙,,,,0,1,1,武器,1,攻击,3460,30,,,,,1,全部,,,,,,25,5,50,25,
