Table:CsvHeroUpgrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tid,hero_id,trans_times,trans_discription:s,color:ItemColor,name:s,intel_p,intel_i,intel_e,intel_a,freepoint,fightingspirit,buff_id,needlevel,needmoney,needitem1,needitem2,needitem3,needitem4,needitem5,amount1,amount2,amount3,amount4,amount5,return_spirit,return_item1,return_item2,return_item3,return_item4,return_item5,return_item6,return_item7,return_item8,return_item9,return_item10,return_item11,return_item12,return_item13,return_item14,return_item15,return_item16,return_item17,return_item18,return_item19,return_item20,return_amount1,return_amount2,return_amount3,return_amount4,return_amount5,return_amount6,return_amount7,return_amount8,return_amount9,return_amount10,return_amount11,return_amount12,return_amount13,return_amount14,return_amount15,return_amount16,return_amount17,return_amount18,return_amount19,return_amount20,needHeroTID,needHeroCount
112703,1127,3,＋3,紫,黑手,185,175,182,132,60,900,10062,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2127,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1127,1
112704,1127,4,＋4,紫,黑手,222,210,219,159,60,1400,10002,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2127,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1127,2
112705,1127,5,＋5,紫,黑手,259,245,255,185,60,2000,10037,55,500000,42012,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2127,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1127,3
112800,1128,0,,紫,大范,75,66,74,55,0,240,10059,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
112801,1128,1,＋1,紫,大范,112,99,111,82,60,240,10071,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
112802,1128,2,＋2,紫,大范,150,132,148,110,60,500,10217,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1128,1
112803,1128,3,＋3,紫,大范,187,165,185,137,60,900,10215,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2128,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1128,1
112804,1128,4,＋4,紫,大范,225,198,222,165,60,1400,10002,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2128,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1128,2
112805,1128,5,＋5,紫,大范,262,231,259,192,60,2000,10037,55,500000,42011,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2128,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1128,3
112900,1129,0,,紫,厄运王子,78,69,67,50,0,240,10030,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
112901,1129,1,＋1,紫,厄运王子,117,103,100,75,60,240,10040,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
112902,1129,2,＋2,紫,厄运王子,156,138,134,100,60,500,10040,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1129,1
112903,1129,3,＋3,紫,厄运王子,195,172,167,125,60,900,10040,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2129,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1129,1
112904,1129,4,＋4,紫,厄运王子,234,207,201,150,60,1400,10040,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2129,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1129,2
112905,1129,5,＋5,紫,厄运王子,273,241,234,175,60,2000,10040,55,500000,42012,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2129,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1129,3
113000,1130,0,,紫,凡妮莎,74,69,73,54,0,240,10009,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
113001,1130,1,＋1,紫,凡妮莎,111,103,109,81,60,240,10068,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
113002,1130,2,＋2,紫,凡妮莎,148,138,146,108,60,500,10223,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1130,1
113003,1130,3,＋3,紫,凡妮莎,185,172,182,135,60,900,10072,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2130,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1130,1
113004,1130,4,＋4,紫,凡妮莎,222,207,219,162,60,1400,10002,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2130,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1130,2
113005,1130,5,＋5,紫,凡妮莎,259,241,255,189,60,2000,10037,55,500000,42011,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2130,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1130,3
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120100,1201,0,,蓝,0,74,68,67,47,0,240,10040,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
120101,1201,1,＋1,蓝,0,111,102,100,70,60,240,10040,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
120102,1201,2,＋2,蓝,0,148,136,134,94,60,500,10040,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1201,1
120103,1201,3,＋3,蓝,0,185,170,167,117,60,900,10040,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2201,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1201,1
120104,1201,4,＋4,蓝,0,222,204,201,141,60,1400,10040,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2201,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1201,2
120105,1201,5,＋5,蓝,0,259,238,234,164,60,2000,10040,55,500000,42012,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2201,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1201,3
120200,1202,0,,蓝,摩拉迪姆,65,69,62,60,0,240,10040,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
120201,1202,1,＋1,蓝,摩拉迪姆,97,103,93,90,60,240,10040,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
120202,1202,2,＋2,蓝,摩拉迪姆,130,138,124,120,60,500,10040,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1202,1
120203,1202,3,＋3,蓝,摩拉迪姆,162,172,155,150,60,900,10040,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2202,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1202,1
120204,1202,4,＋4,蓝,摩拉迪姆,195,207,186,180,60,1400,10040,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2202,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1202,2
120205,1202,5,＋5,蓝,摩拉迪姆,227,241,217,210,60,2000,10040,55,500000,42011,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2202,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1202,3
120300,1203,0,,蓝,0,78,79,63,53,0,240,10040,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
120301,1203,1,＋1,蓝,0,117,118,94,79,60,240,10040,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
120302,1203,2,＋2,蓝,0,156,158,126,106,60,500,10040,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1203,1
120303,1203,3,＋3,蓝,0,195,197,157,132,60,900,10040,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2203,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1203,1
120304,1203,4,＋4,蓝,0,234,237,189,159,60,1400,10040,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2203,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1203,2
120305,1203,5,＋5,蓝,0,273,276,220,185,60,2000,10040,55,500000,42012,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2203,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1203,3
120400,1204,0,,蓝,托尔贝恩王子,68,61,70,51,0,240,10017,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
120401,1204,1,＋1,蓝,托尔贝恩王子,102,91,105,76,60,240,10033,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
120402,1204,2,＋2,蓝,托尔贝恩王子,136,122,140,102,60,500,10227,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1204,1
120403,1204,3,＋3,蓝,托尔贝恩王子,170,152,175,127,60,900,10089,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2204,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1204,1
120404,1204,4,＋4,蓝,托尔贝恩王子,204,183,210,153,60,1400,10002,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2204,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1204,2
120405,1204,5,＋5,蓝,托尔贝恩王子,238,213,245,178,60,2000,10037,55,500000,42011,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2204,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1204,3
120500,1205,0,,蓝,法莫斯队长,69,63,69,49,0,240,10053,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
120501,1205,1,＋1,蓝,法莫斯队长,103,94,103,73,60,240,10069,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
120502,1205,2,＋2,蓝,法莫斯队长,138,126,138,98,60,500,10091,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1205,1
120503,1205,3,＋3,蓝,法莫斯队长,172,157,172,122,60,900,10061,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2205,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1205,1
120504,1205,4,＋4,蓝,法莫斯队长,207,189,207,147,60,1400,10002,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2205,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1205,2
120505,1205,5,＋5,蓝,法莫斯队长,241,220,241,171,60,2000,10037,55,500000,42012,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2205,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1205,3
120600,1206,0,,蓝,弗诺斯·达克维尔,63,67,71,49,0,240,10011,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
120601,1206,1,＋1,蓝,弗诺斯·达克维尔,94,100,106,73,60,240,10032,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
120602,1206,2,＋2,蓝,弗诺斯·达克维尔,126,134,142,98,60,500,10212,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1206,1
120603,1206,3,＋3,蓝,弗诺斯·达克维尔,157,167,177,122,60,900,10227,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2206,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1206,1
120604,1206,4,＋4,蓝,弗诺斯·达克维尔,189,201,213,147,60,1400,10002,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2206,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1206,2
120605,1206,5,＋5,蓝,弗诺斯·达克维尔,220,234,248,171,60,2000,10037,55,500000,42011,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2206,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1206,3
120700,1207,0,,蓝,0,74,60,64,50,0,240,10040,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
120701,1207,1,＋1,蓝,0,111,90,96,75,60,240,10040,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
120702,1207,2,＋2,蓝,0,148,120,128,100,60,500,10040,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1207,1
120703,1207,3,＋3,蓝,0,185,150,160,125,60,900,10040,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2207,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1207,1
120704,1207,4,＋4,蓝,0,222,180,192,150,60,1400,10040,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2207,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1207,2
120705,1207,5,＋5,蓝,0,259,210,224,175,60,2000,10040,55,500000,42012,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2207,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1207,3
120800,1208,0,,蓝,0,64,75,63,57,0,240,10040,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
120801,1208,1,＋1,蓝,0,96,112,94,85,60,240,10040,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
120802,1208,2,＋2,蓝,0,128,150,126,114,60,500,10040,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1208,1
120803,1208,3,＋3,蓝,0,160,187,157,142,60,900,10040,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2208,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1208,1
120804,1208,4,＋4,蓝,0,192,225,189,171,60,1400,10040,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2208,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1208,2
120805,1208,5,＋5,蓝,0,224,262,220,199,60,2000,10040,55,500000,42011,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2208,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1208,3
120900,1209,0,,蓝,审讯官格斯塔恩,65,67,68,50,0,240,10012,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
120901,1209,1,＋1,蓝,审讯官格斯塔恩,97,100,102,75,60,240,10071,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
120902,1209,2,＋2,蓝,审讯官格斯塔恩,130,134,136,100,60,500,10084,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1209,1
120903,1209,3,＋3,蓝,审讯官格斯塔恩,162,167,170,125,60,900,10095,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2209,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1209,1
120904,1209,4,＋4,蓝,审讯官格斯塔恩,195,201,204,150,60,1400,10002,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2209,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1209,2
120905,1209,5,＋5,蓝,审讯官格斯塔恩,227,234,238,175,60,2000,10037,55,500000,42012,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2209,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1209,3
121000,1210,0,,蓝,图勒鸦爪,55,70,72,53,0,240,10013,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
121001,1210,1,＋1,蓝,图勒鸦爪,82,105,108,79,60,240,10065,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
121002,1210,2,＋2,蓝,图勒鸦爪,110,140,144,106,60,500,10212,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1210,1
121003,1210,3,＋3,蓝,图勒鸦爪,137,175,180,132,60,900,10220,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2210,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1210,1
121004,1210,4,＋4,蓝,图勒鸦爪,165,210,216,159,60,1400,10002,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2210,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1210,2
121005,1210,5,＋5,蓝,图勒鸦爪,192,245,252,185,60,2000,10037,55,500000,42011,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2210,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1210,3
121100,1211,0,,蓝,工匠吉兹洛克,66,70,66,48,0,240,10112,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
121101,1211,1,＋1,蓝,工匠吉兹洛克,99,105,99,72,60,240,10065,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
121102,1211,2,＋2,蓝,工匠吉兹洛克,132,140,132,96,60,500,10212,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1211,1
121103,1211,3,＋3,蓝,工匠吉兹洛克,165,175,165,120,60,900,10107,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2211,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1211,1
121104,1211,4,＋4,蓝,工匠吉兹洛克,198,210,198,144,60,1400,10002,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2211,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1211,2
121105,1211,5,＋5,蓝,工匠吉兹洛克,231,245,231,168,60,2000,10037,55,500000,42012,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2211,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1211,3
121200,1212,0,,蓝,曲奇船长,65,71,68,46,0,240,10014,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
121201,1212,1,＋1,蓝,曲奇船长,97,106,102,69,60,240,10032,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
121202,1212,2,＋2,蓝,曲奇船长,130,142,136,92,60,500,10228,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1212,1
121203,1212,3,＋3,蓝,曲奇船长,162,177,170,115,60,900,10023,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2212,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1212,1
121204,1212,4,＋4,蓝,曲奇船长,195,213,204,138,60,1400,10002,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2212,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1212,2
121205,1212,5,＋5,蓝,曲奇船长,227,248,238,161,60,2000,10037,55,500000,42011,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2212,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1212,3
121300,1213,0,,蓝,加加恩火锤,77,73,67,58,0,240,10040,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
121301,1213,1,＋1,蓝,加加恩火锤,115,109,100,87,60,240,10040,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
121302,1213,2,＋2,蓝,加加恩火锤,154,146,134,116,60,500,10040,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1213,1
121303,1213,3,＋3,蓝,加加恩火锤,192,182,167,145,60,900,10040,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2213,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1213,1
121304,1213,4,＋4,蓝,加加恩火锤,231,219,201,174,60,1400,10040,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2213,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1213,2
121305,1213,5,＋5,蓝,加加恩火锤,269,255,234,203,60,2000,10040,55,500000,42012,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2213,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1213,3
121400,1214,0,,蓝,卡尔加刺肋,64,66,66,54,0,240,10051,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
121401,1214,1,＋1,蓝,卡尔加刺肋,96,99,99,81,60,240,10071,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
